OrderID,CustomerName,PhoneNumber,Location,Country,StoreCode,Product,Quantity,Price,Date,CreditCardNumber,ExpiryDate
ORD7196,Customer40,+1-707-4605,Los Angeles,USA,STR191,sugar,9.0,50.0,2020-03-31,1988-9352-2349-1490,3/26
ORD6870,Customer66,+1-511-2998,Phoenix,USA,STR131,nutrella,10.0,40.0,2020-07-30,8469-9911-4718-6373,2/25
ORD8669,Customer779,+1-663-8975,New York,USA,STR702,besan,4.0,52.0,2022-08-05,6426-9670-5671-8254,8/26
ORD6575,Customer281,+1-856-8093,Phoenix,USA,STR888,maida,6.0,20.0,2021-05-15,2042-4635-1262-5586,4/27
ORD6259,Customer181,+1-355-2180,Phoenix,USA,STR644,maida,3.0,20.0,2020-12-26,3120-4783-7254-2607,7/28
ORD6053,Customer236,+1-694-7178,Houston,USA,STR523,dantkanti,2.0,100.0,2021-12-31,4499-6832-5719-9561,9/26
ORD3850,Customer695,+1-968-8144,Phoenix,USA,STR708,dantkanti,4.0,100.0,2020-03-19,5791-3837-3285-8831,7/25
ORD1913,Customer354,+1-802-4014,Los Angeles,USA,STR807,maida,2.0,20.0,2022-12-08,7951-3156-5626-4466,6/25
ORD7850,Customer977,+1-901-1864,Phoenix,USA,STR930,quaker oats,5.0,212.0,2022-08-19,1388-3623-6211-2946,9/27
ORD158,Customer555,+1-660-2249,Los Angeles,USA,STR884,refined oil,10.0,110.0,2020-08-24,4259-3664-9264-8392,8/22
ORD1934,Customer515,+1-869-4522,Phoenix,USA,STR756,refined oil,8.0,110.0,2022-09-09,9050-5628-4170-4717,9/22
ORD410,Customer981,+1-939-7198,Los Angeles,USA,STR109,clinic plus,2.0,1.5,2023-06-22,1450-8603-4763-1676,5/24
ORD5663,Customer492,+1-189-8851,New York,USA,STR707,refined oil,10.0,110.0,2021-12-21,9992-3625-5049-3198,12/28
ORD6965,Customer368,+1-694-3386,New York,USA,STR109,clinic plus,8.0,1.5,2020-07-29,2943-1530-7426-2573,11/28
ORD7255,Customer321,+1-978-1154,New York,USA,STR634,nutrella,1.0,40.0,2022-09-12,6864-4697-1873-2237,2/24
ORD7290,Customer550,+1-482-9000,New York,USA,STR774,refined oil,7.0,110.0,2020-04-23,8593-8018-6178-5659,9/28
ORD1942,Customer564,+1-546-8431,Houston,USA,STR448,refined oil,3.0,110.0,2020-04-25,3131-8379-3607-1995,4/23
ORD4390,Customer94,+1-456-8504,Phoenix,USA,STR238,clinic plus,10.0,1.5,2023-07-08,7262-8473-5727-4450,10/28
ORD8562,Customer629,+1-884-9433,New York,USA,STR647,dantkanti,9.0,100.0,2023-01-24,3822-9663-9492-4224,12/25
ORD6042,Customer159,+1-414-9229,Chicago,USA,STR347,refined oil,2.0,110.0,2020-07-04,1465-5732-5604-2400,8/25
ORD7313,Customer946,+1-331-9306,Phoenix,USA,STR576,nutrella,5.0,40.0,2020-06-26,8046-9474-2475-9885,7/23
ORD1942,Customer533,+1-553-9776,Los Angeles,USA,STR920,dantkanti,5.0,100.0,2022-09-04,9514-5301-5899-9436,12/27
ORD8505,Customer721,+1-234-8643,Chicago,USA,STR627,nutrella,3.0,40.0,2021-06-20,8657-7549-2850-7276,6/23
ORD9802,Customer73,+1-837-4806,Los Angeles,USA,STR116,nutrella,3.0,40.0,2021-07-27,7695-5539-1048-1830,9/25
ORD6734,Customer899,+1-905-1490,Chicago,USA,STR939,refined oil,9.0,110.0,2020-10-12,5273-9934-6331-4780,12/27
ORD4876,Customer818,+1-290-7445,Chicago,USA,STR270,quaker oats,3.0,212.0,2021-09-07,1225-8602-7079-9264,4/24
ORD8152,Customer186,+1-609-7029,New York,USA,STR312,clinic plus,5.0,1.5,2020-09-29,8155-5809-9402-5745,4/25
ORD40,Customer235,+1-690-7963,Los Angeles,USA,STR437,dantkanti,3.0,100.0,2022-11-03,4323-3264-5649-7273,5/24
ORD2144,Customer256,+1-393-3317,Los Angeles,USA,STR235,sugar,7.0,50.0,2021-08-26,1057-3327-6151-5163,3/28
ORD9014,Customer51,+1-116-7794,Phoenix,USA,STR143,dantkanti,1.0,100.0,2020-08-24,9377-7632-3123-8781,7/27
ORD6810,Customer743,+1-562-4309,Phoenix,USA,STR808,besan,9.0,52.0,2020-04-26,1931-9624-1158-8621,4/27
ORD7368,Customer576,+1-468-9231,Phoenix,USA,STR366,refined oil,5.0,110.0,2022-11-17,2886-6722-3028-8227,1/23
ORD8198,Customer849,+1-960-3809,Phoenix,USA,STR703,quaker oats,4.0,212.0,2022-08-11,6825-8153-1098-8175,10/26
ORD9395,Customer7,+1-504-3507,Chicago,USA,STR195,refined oil,6.0,110.0,2023-08-05,1712-7778-3747-1127,12/25
ORD2109,Customer284,+1-410-4550,Phoenix,USA,STR378,clinic plus,8.0,1.5,2022-06-02,4333-7040-5192-7520,4/24
ORD8866,Customer18,+1-155-3745,Los Angeles,USA,STR325,besan,4.0,52.0,2021-01-21,1895-4078-4404-8700,9/22
ORD8115,Customer463,+1-919-4513,Los Angeles,USA,STR738,nutrella,9.0,40.0,2022-08-06,6510-5455-9046-7449,6/22
ORD3939,Customer450,+1-271-4906,New York,USA,STR666,quaker oats,6.0,212.0,2022-07-02,1874-3880-2718-1770,3/25
ORD1218,Customer233,+1-432-6204,Phoenix,USA,STR190,refined oil,4.0,110.0,2023-05-24,9034-2507-9907-2458,5/24
ORD3530,Customer318,+1-885-4144,Los Angeles,USA,STR315,refined oil,10.0,110.0,2023-03-15,8952-1450-7741-3979,1/22
ORD2488,Customer391,+1-974-3787,Phoenix,USA,STR775,maida,7.0,20.0,2020-12-01,3265-7784-6275-8300,9/23
ORD7501,Customer813,+1-792-9176,Chicago,USA,STR467,sugar,3.0,50.0,2022-01-27,4231-7744-6951-9827,7/26
ORD9084,Customer244,+1-819-3971,New York,USA,STR887,nutrella,10.0,40.0,2021-07-31,2348-7322-8838-7957,10/26
ORD2406,Customer204,+1-507-1144,New York,USA,STR861,clinic plus,4.0,1.5,2020-06-30,8863-5060-2495-8249,11/25
ORD4666,Customer84,+1-605-4223,Chicago,USA,STR690,nutrella,3.0,40.0,2020-11-04,9201-8534-1738-9649,6/28
ORD1104,Customer476,+1-765-9107,Houston,USA,STR915,maida,9.0,20.0,2021-01-16,4286-2476-8549-4785,3/24
ORD9183,Customer42,+1-639-2750,New York,USA,STR919,refined oil,5.0,110.0,2020-12-05,9109-6449-2917-8504,4/26
ORD3309,Customer496,+1-866-9972,Los Angeles,USA,STR590,nutrella,3.0,40.0,2022-01-25,1509-5180-7583-9873,5/23
ORD731,Customer868,+1-926-7170,New York,USA,STR874,quaker oats,9.0,212.0,2020-07-20,8302-6482-8308-5756,11/27
ORD7925,Customer152,+1-304-2762,Chicago,USA,STR894,quaker oats,8.0,212.0,2022-07-24,7580-2788-6703-3268,4/23
ORD8624,Customer964,+1-490-7818,New York,USA,STR649,sugar,7.0,50.0,2023-01-31,8911-3880-9756-7807,8/25
ORD9270,Customer301,+1-307-1198,Chicago,USA,STR779,besan,3.0,52.0,2020-11-01,1762-9666-5351-7794,5/22
ORD7361,Customer373,+1-806-2318,Houston,USA,STR638,refined oil,9.0,110.0,2022-07-14,3553-3804-7586-8608,11/23
ORD7816,Customer205,+1-451-7386,Phoenix,USA,STR894,sugar,2.0,50.0,2022-03-20,7572-5454-6568-4269,11/27
ORD7116,Customer163,+1-982-2593,Los Angeles,USA,STR641,clinic plus,3.0,1.5,2022-04-29,8540-6583-7828-2439,7/23
ORD7794,Customer61,+1-929-3893,Los Angeles,USA,STR814,quaker oats,4.0,212.0,2022-05-26,6119-7225-6692-4985,12/27
ORD7277,Customer284,+1-220-6318,New York,USA,STR940,nutrella,10.0,40.0,2020-12-30,5597-4259-5496-1484,9/28
ORD7890,Customer372,+1-980-3879,Houston,USA,STR489,clinic plus,10.0,1.5,2020-07-18,1256-6217-3136-5388,8/24
ORD6471,Customer808,+1-146-1630,Phoenix,USA,STR421,besan,3.0,52.0,2021-04-29,4802-9536-3083-4240,12/27
ORD1082,Customer123,+1-611-8622,Los Angeles,USA,STR414,nutrella,10.0,40.0,2023-02-11,3999-3853-9961-1414,10/28
ORD2395,Customer946,+1-782-9616,Phoenix,USA,STR691,nutrella,9.0,40.0,2022-03-17,7493-9347-3491-3962,8/22
ORD5520,Customer451,+1-909-4828,New York,USA,STR822,refined oil,9.0,110.0,2023-03-06,7600-2625-2490-5924,4/28
ORD7621,Customer472,+1-888-1395,Chicago,USA,STR160,nutrella,9.0,40.0,2020-04-28,2462-8248-6422-2156,11/26
ORD7269,Customer770,+1-227-8142,Chicago,USA,STR888,clinic plus,1.0,1.5,2021-04-09,6463-6408-4490-5220,3/22
ORD7740,Customer930,+1-539-6019,Phoenix,USA,STR330,maida,10.0,20.0,2023-02-16,7014-4250-4749-1920,1/24
ORD8523,Customer917,+1-854-3892,Chicago,USA,STR491,refined oil,7.0,110.0,2023-05-09,2305-7454-8994-8313,9/25
ORD8760,Customer453,+1-959-3477,Chicago,USA,STR262,besan,5.0,52.0,2020-11-23,2662-3191-5558-7999,6/26
ORD8851,Customer608,+1-385-1433,Houston,USA,STR745,refined oil,1.0,110.0,2022-09-07,8840-5108-1270-8669,3/23
ORD2340,Customer56,+1-507-7056,Houston,USA,STR682,refined oil,4.0,110.0,2020-10-26,8648-6823-4927-5622,4/22
ORD350,Customer8,+1-761-4938,New York,USA,STR515,dantkanti,6.0,100.0,2023-08-11,6220-3811-9634-5961,12/24
ORD4317,Customer636,+1-286-8836,Houston,USA,STR759,besan,1.0,52.0,2020-11-10,3814-7032-5710-3781,6/25
ORD773,Customer593,+1-575-3391,Los Angeles,USA,STR188,refined oil,1.0,110.0,2020-11-17,2788-5062-9632-2384,3/26
ORD6967,Customer611,+1-544-3264,Phoenix,USA,STR500,besan,1.0,52.0,2023-04-21,7740-2392-4911-2508,2/24
ORD1884,Customer808,+1-332-8252,New York,USA,STR635,maida,7.0,20.0,2020-10-24,4613-1957-7507-5166,3/28
ORD7511,Customer261,+1-388-9680,Houston,USA,STR455,dantkanti,8.0,100.0,2020-08-14,7005-6210-5141-9172,10/23
ORD1394,Customer370,+1-125-8391,New York,USA,STR441,nutrella,6.0,40.0,2022-12-26,4359-1897-7745-3729,7/24
ORD7771,Customer376,+1-297-7123,Houston,USA,STR116,quaker oats,4.0,212.0,2022-04-05,2084-3904-1547-3361,11/27
ORD8017,Customer854,+1-640-9534,Houston,USA,STR989,quaker oats,2.0,212.0,2020-07-12,5175-7380-4922-2392,6/25
ORD9336,Customer806,+1-589-7282,Los Angeles,USA,STR777,sugar,1.0,50.0,2022-03-21,1040-9824-4089-7233,2/25
ORD4111,Customer136,+1-645-1019,Los Angeles,USA,STR598,sugar,6.0,50.0,2022-10-16,7045-4952-5438-1462,7/28
ORD6451,Customer466,+1-939-5694,Phoenix,USA,STR119,sugar,2.0,50.0,2022-06-29,2545-5396-8379-8945,12/28
ORD6102,Customer229,+1-137-5113,Chicago,USA,STR397,clinic plus,10.0,1.5,2022-03-08,2432-5725-3796-1454,5/26
ORD5090,Customer46,+1-605-4873,New York,USA,STR223,quaker oats,3.0,212.0,2023-03-21,3852-2251-3307-4167,12/26
ORD2882,Customer623,+1-162-4942,Chicago,USA,STR474,nutrella,6.0,40.0,2023-07-10,9523-6327-5629-7364,7/28
ORD5537,Customer704,+1-112-5645,Phoenix,USA,STR562,refined oil,3.0,110.0,2022-07-07,4694-1720-3836-7962,8/22
ORD5304,Customer432,+1-213-4005,New York,USA,STR488,quaker oats,9.0,212.0,2022-06-07,7138-1736-4663-6094,7/28
ORD4971,Customer531,+1-624-2915,Houston,USA,STR763,dantkanti,1.0,100.0,2022-09-02,6771-6173-1570-5625,8/26
ORD396,Customer686,+1-866-1203,Los Angeles,USA,STR198,refined oil,1.0,110.0,2023-05-24,5520-3577-8577-1755,1/25
ORD3062,Customer129,+1-156-2401,New York,USA,STR100,quaker oats,3.0,212.0,2021-05-31,7202-7457-3839-5036,5/22
ORD955,Customer145,+1-608-6433,Los Angeles,USA,STR847,quaker oats,4.0,212.0,2023-05-21,1764-9139-4074-5198,11/26
ORD9279,Customer195,+1-414-3848,Los Angeles,USA,STR605,maida,2.0,20.0,2021-09-26,3948-9254-9734-9013,8/24
ORD3300,Customer253,+1-239-6661,Los Angeles,USA,STR979,clinic plus,8.0,1.5,2021-11-22,4541-5792-3659-4099,9/25
ORD537,Customer447,+1-463-5317,New York,USA,STR486,besan,1.0,52.0,2020-09-17,2819-3994-7530-3833,2/27
ORD6526,Customer813,+1-139-8566,New York,USA,STR387,nutrella,8.0,40.0,2022-04-08,1428-3787-4262-8171,10/26
ORD3050,Customer39,+1-585-5343,Phoenix,USA,STR986,nutrella,8.0,40.0,2020-08-26,8313-2655-9011-6633,3/24
ORD5661,Customer556,+1-875-6823,Houston,USA,STR736,quaker oats,3.0,212.0,2022-06-21,8965-3778-2720-6427,1/22
ORD2926,Customer141,+1-478-3301,Los Angeles,USA,STR916,maida,5.0,20.0,2023-03-18,5759-4210-4652-7427,6/25
ORD1247,Customer339,+1-158-2069,Houston,USA,STR318,maida,1.0,20.0,2023-08-19,4072-6768-2586-7672,4/24
ORD1247,Customer2,+1-544-6955,Phoenix,USA,STR518,dantkanti,10.0,100.0,2021-02-09,3509-6306-6317-3274,5/28
ORD4240,Customer464,+1-530-6874,Phoenix,USA,STR710,nutrella,1.0,40.0,2021-02-03,7077-5027-9618-6177,2/28
ORD6761,Customer146,+1-599-7317,Chicago,USA,STR778,refined oil,7.0,110.0,2021-06-11,3181-9229-7387-7087,8/28
ORD8642,Customer60,+1-168-4296,New York,USA,STR566,refined oil,5.0,110.0,2022-03-30,1994-3776-9525-7760,7/22
ORD7241,Customer56,+1-776-5271,Houston,USA,STR572,nutrella,4.0,40.0,2021-11-01,7489-7999-3154-1712,6/28
ORD3618,Customer134,+1-612-2352,Houston,USA,STR373,quaker oats,9.0,212.0,2021-04-03,5089-8161-4020-1454,2/28
ORD408,Customer691,+1-784-4917,Chicago,USA,STR511,besan,10.0,52.0,2020-04-02,8051-7116-4331-3448,1/28
ORD3146,Customer369,+1-777-6071,Houston,USA,STR179,nutrella,4.0,40.0,2020-03-03,2662-7856-4489-2606,3/24
ORD7567,Customer74,+1-308-2699,Los Angeles,USA,STR445,sugar,6.0,50.0,2020-06-29,3070-3999-3248-7999,3/27
ORD1543,Customer398,+1-203-7490,Phoenix,USA,STR373,quaker oats,5.0,212.0,2020-12-14,9443-2344-4743-9678,7/26
ORD8258,Customer20,+1-288-5402,Houston,USA,STR301,quaker oats,9.0,212.0,2021-08-12,7341-7766-5741-2788,10/28
ORD6928,Customer21,+1-642-8679,New York,USA,STR537,quaker oats,8.0,212.0,2022-02-11,2286-7983-5368-7544,6/24
ORD9694,Customer363,+1-474-6900,Phoenix,USA,STR506,sugar,8.0,50.0,2023-07-05,7359-3045-3705-7752,10/26
ORD5911,Customer627,+1-543-2468,Houston,USA,STR360,quaker oats,4.0,212.0,2020-06-04,9006-1679-6203-1835,3/23
ORD9508,Customer596,+1-621-4945,Chicago,USA,STR453,sugar,8.0,50.0,2021-10-24,3335-5855-2206-9786,9/24
ORD5647,Customer980,+1-789-4301,Los Angeles,USA,STR313,quaker oats,5.0,212.0,2022-06-18,9406-3098-6087-9299,2/28
ORD7797,Customer520,+1-696-7243,Houston,USA,STR403,besan,4.0,52.0,2023-03-14,1112-1721-1301-8601,10/22
ORD8436,Customer504,+1-883-9790,New York,USA,STR649,nutrella,8.0,40.0,2020-04-30,7659-1348-6842-8657,8/25
ORD1966,Customer854,+1-402-3745,Phoenix,USA,STR485,quaker oats,5.0,212.0,2020-12-16,4976-8158-7176-8089,4/24
ORD7948,Customer548,+1-970-4309,Houston,USA,STR998,quaker oats,1.0,212.0,2021-06-05,7615-7453-3778-7699,12/24
ORD7845,Customer800,+1-875-3134,Los Angeles,USA,STR896,quaker oats,6.0,212.0,2020-11-14,4176-2700-6541-7616,6/23
ORD4568,Customer445,+1-847-4712,New York,USA,STR375,refined oil,8.0,110.0,2022-02-13,5823-8245-5551-5221,5/26
ORD5415,Customer987,+1-685-5124,New York,USA,STR468,maida,5.0,20.0,2021-05-10,8011-6494-7335-5247,6/22
ORD7730,Customer239,+1-368-8212,Houston,USA,STR348,sugar,6.0,50.0,2020-06-23,4400-2762-9033-4736,6/25
ORD1805,Customer646,+1-971-3934,New York,USA,STR908,clinic plus,8.0,1.5,2022-02-02,6133-2228-4442-3382,9/27
ORD5451,Customer414,+1-114-6094,Chicago,USA,STR118,quaker oats,10.0,212.0,2021-11-16,6793-5963-2009-3887,2/22
ORD6856,Customer311,+1-152-3586,New York,USA,STR131,quaker oats,10.0,212.0,2021-03-13,3357-8048-7462-9756,12/24
ORD9826,Customer57,+1-668-5022,Phoenix,USA,STR944,maida,4.0,20.0,2022-08-15,2211-1724-5101-3510,7/27
ORD9643,Customer33,+1-859-4652,Chicago,USA,STR730,sugar,6.0,50.0,2022-04-01,9390-3469-4711-6796,2/23
ORD6909,Customer54,+1-906-3014,Chicago,USA,STR317,dantkanti,4.0,100.0,2020-12-16,8211-9580-5766-2176,10/26
ORD5903,Customer790,+1-739-8713,Los Angeles,USA,STR617,nutrella,7.0,40.0,2020-05-16,2988-9519-4210-1454,3/24
ORD2202,Customer992,+1-467-3494,Los Angeles,USA,STR354,refined oil,6.0,110.0,2021-11-27,2037-9640-7787-5775,5/28
ORD817,Customer439,+1-182-6999,Phoenix,USA,STR198,refined oil,4.0,110.0,2020-11-15,6393-4391-1393-6910,4/22
ORD5859,Customer823,+1-264-4617,Houston,USA,STR326,nutrella,7.0,40.0,2021-02-27,3068-8979-1051-1693,12/22
ORD5259,Customer915,+1-987-4708,Chicago,USA,STR408,clinic plus,3.0,1.5,2023-05-17,9625-4358-5882-3082,6/22
ORD607,Customer363,+1-722-3180,New York,USA,STR287,clinic plus,2.0,1.5,2021-01-28,2371-1780-7863-2188,7/25
ORD3800,Customer979,+1-850-3436,Phoenix,USA,STR225,refined oil,7.0,110.0,2021-01-25,7643-5581-8688-2707,1/28
ORD4154,Customer206,+1-506-8879,Houston,USA,STR961,dantkanti,3.0,100.0,2020-06-26,7252-6020-6194-5792,11/24
ORD617,Customer279,+1-521-5339,Phoenix,USA,STR427,clinic plus,1.0,1.5,2021-04-18,9595-7950-6104-9536,8/22
ORD7691,Customer826,+1-766-4741,New York,USA,STR424,quaker oats,2.0,212.0,2023-01-14,2485-4672-1131-4483,5/24
ORD5487,Customer120,+1-432-8931,Chicago,USA,STR700,nutrella,10.0,40.0,2022-03-30,5328-8115-8229-1229,3/26
ORD5868,Customer317,+1-499-9830,Chicago,USA,STR527,sugar,7.0,50.0,2022-09-01,6298-8200-8163-8358,2/28
ORD930,Customer851,+1-224-2688,Los Angeles,USA,STR199,refined oil,9.0,110.0,2022-07-22,9252-4608-2648-8514,10/25
ORD9557,Customer197,+1-710-4857,Phoenix,USA,STR310,maida,5.0,20.0,2021-10-17,1749-7992-8915-6595,7/24
ORD246,Customer360,+1-870-5744,Chicago,USA,STR617,clinic plus,5.0,1.5,2020-04-20,9203-2262-1906-1338,5/26
ORD8498,Customer512,+1-134-2388,Phoenix,USA,STR897,nutrella,9.0,40.0,2022-09-30,9922-9211-4105-3388,11/25
ORD3292,Customer319,+1-500-4139,New York,USA,STR429,quaker oats,7.0,212.0,2020-08-14,5707-8079-7086-8145,1/22
ORD3760,Customer644,+1-553-2503,Phoenix,USA,STR544,besan,9.0,52.0,2022-08-20,9567-4625-6021-4331,10/27
ORD9363,Customer988,+1-388-3274,Chicago,USA,STR846,nutrella,1.0,40.0,2022-11-14,3240-8331-6935-4321,9/27
ORD9019,Customer655,+1-495-7781,Los Angeles,USA,STR499,nutrella,8.0,40.0,2020-10-13,9067-9269-8158-5609,3/22
ORD3986,Customer886,+1-741-4568,Chicago,USA,STR635,besan,3.0,52.0,2023-08-01,6859-6827-9895-2257,2/27
ORD8709,Customer943,+1-928-8870,New York,USA,STR142,besan,7.0,52.0,2022-03-07,6984-5641-7065-5640,3/28
ORD9135,Customer967,+1-822-5095,Phoenix,USA,STR716,dantkanti,4.0,100.0,2023-01-05,6175-2002-8536-5300,7/22
ORD7142,Customer298,+1-325-9804,Houston,USA,STR712,maida,9.0,20.0,2022-03-21,5459-7992-9005-2230,7/22
ORD8182,Customer688,+1-473-3060,Los Angeles,USA,STR457,besan,6.0,52.0,2023-05-17,7666-7248-8801-8629,10/22
ORD4311,Customer201,+1-489-3894,Chicago,USA,STR288,clinic plus,5.0,1.5,2020-04-26,7258-8195-2976-3488,12/27
ORD2410,Customer41,+1-825-1368,Los Angeles,USA,STR356,maida,2.0,20.0,2022-03-06,7597-2392-3321-9918,5/23
ORD7464,Customer114,+1-451-7869,New York,USA,STR743,refined oil,3.0,110.0,2022-04-24,8217-6928-7278-4299,6/23
ORD647,Customer236,+1-403-7034,Houston,USA,STR155,maida,6.0,20.0,2023-04-04,9338-7653-2834-9841,1/22
ORD6271,Customer431,+1-791-6163,Los Angeles,USA,STR871,clinic plus,3.0,1.5,2022-07-23,5328-8581-8506-7487,11/24
ORD5586,Customer757,+1-915-6041,Houston,USA,STR115,dantkanti,2.0,100.0,2023-02-17,9435-8619-9618-9953,6/23
ORD5033,Customer950,+1-561-9793,Los Angeles,USA,STR315,dantkanti,9.0,100.0,2021-10-27,1174-8309-8590-6813,11/23
ORD1048,Customer737,+1-516-2246,New York,USA,STR484,nutrella,10.0,40.0,2022-06-15,7496-8886-5239-7724,7/25
ORD7025,Customer580,+1-225-1876,Houston,USA,STR532,refined oil,10.0,110.0,2020-09-04,6594-8948-2878-3703,3/24
ORD4071,Customer82,+1-571-5826,Chicago,USA,STR223,sugar,5.0,50.0,2020-12-07,2269-3199-6774-5537,3/23
ORD2023,Customer491,+1-442-8819,Los Angeles,USA,STR657,dantkanti,8.0,100.0,2021-06-01,2465-9120-1282-9322,5/25
ORD2062,Customer469,+1-758-6069,New York,USA,STR855,dantkanti,5.0,100.0,2021-07-13,4336-5451-2181-1386,11/27
ORD1615,Customer744,+1-662-4243,Chicago,USA,STR191,besan,7.0,52.0,2023-02-01,4833-2728-9318-7622,8/26
ORD7823,Customer963,+1-677-8781,Houston,USA,STR372,clinic plus,6.0,1.5,2022-11-16,7474-3921-7734-3954,4/25
ORD2330,Customer979,+1-548-9599,Chicago,USA,STR697,nutrella,7.0,40.0,2020-03-16,3269-2484-2175-3826,5/24
ORD3610,Customer34,+1-494-9744,Los Angeles,USA,STR857,sugar,2.0,50.0,2023-03-18,5602-7872-8169-2489,6/24
ORD6120,Customer426,+1-245-6929,Chicago,USA,STR662,nutrella,10.0,40.0,2022-03-08,1629-2156-6317-3055,5/24
ORD9229,Customer927,+1-918-8068,Chicago,USA,STR690,nutrella,4.0,40.0,2023-03-25,6230-3414-8075-6461,6/27
ORD7221,Customer136,+1-575-5725,Los Angeles,USA,STR348,nutrella,8.0,40.0,2023-03-18,6517-1548-1820-4442,1/24
ORD1105,Customer510,+1-883-3193,Phoenix,USA,STR342,dantkanti,9.0,100.0,2020-09-21,4653-3252-8542-5006,8/23
ORD5533,Customer807,+1-391-7013,Phoenix,USA,STR883,besan,9.0,52.0,2022-08-31,4899-9990-8191-6972,4/23
ORD8560,Customer200,+1-583-4315,Phoenix,USA,STR988,maida,3.0,20.0,2022-12-21,6341-9299-7480-5373,5/26
ORD28,Customer285,+1-901-9320,Los Angeles,USA,STR133,nutrella,9.0,40.0,2021-12-05,6976-1607-3936-1951,7/25
ORD1345,Customer598,+1-288-4012,Chicago,USA,STR975,refined oil,6.0,110.0,2023-05-02,9719-8305-6010-7504,8/23
ORD7595,Customer265,+1-346-9281,New York,USA,STR638,quaker oats,5.0,212.0,2023-05-09,5938-3671-7020-8645,8/22
ORD2311,Customer487,+1-825-9007,Houston,USA,STR594,dantkanti,7.0,100.0,2021-05-24,7006-9928-4417-2545,12/25
ORD7214,Customer211,+1-507-5606,Phoenix,USA,STR467,nutrella,2.0,40.0,2022-05-30,1656-1428-4260-5975,12/27
ORD8152,Customer779,+1-263-8102,New York,USA,STR594,clinic plus,4.0,1.5,2023-05-22,9504-6743-2632-3591,2/24
ORD3579,Customer124,+1-997-9415,Phoenix,USA,STR315,clinic plus,7.0,1.5,2023-01-13,9760-7712-6747-6157,3/24
ORD9284,Customer368,+1-104-7585,Los Angeles,USA,STR422,besan,9.0,52.0,2020-03-30,3108-1697-4744-6968,2/23
ORD7426,Customer211,+1-891-5738,Houston,USA,STR928,clinic plus,9.0,1.5,2020-07-14,1652-1447-7533-5148,6/22
ORD4007,Customer419,+1-506-3462,New York,USA,STR142,maida,7.0,20.0,2022-01-14,7659-5138-5855-4922,3/25
ORD3771,Customer923,+1-278-3718,Los Angeles,USA,STR786,nutrella,6.0,40.0,2022-06-19,2212-9761-1674-7690,4/28
ORD5172,Customer78,+1-221-1182,Phoenix,USA,STR480,nutrella,6.0,40.0,2020-07-11,7639-1915-7809-9628,10/27
ORD6847,Customer980,+1-437-4347,New York,USA,STR728,maida,8.0,20.0,2022-08-19,6083-9851-2630-5560,11/24
ORD4363,Customer419,+1-175-5332,Houston,USA,STR799,nutrella,5.0,40.0,2022-05-17,5772-9211-5495-3394,9/27
ORD2601,Customer733,+1-372-3975,Houston,USA,STR997,nutrella,4.0,40.0,2023-01-21,7787-5473-1028-6719,4/28
ORD576,Customer200,+1-292-4970,Chicago,USA,STR171,quaker oats,2.0,212.0,2021-08-07,7668-4696-2885-5143,4/23
