OrderID,CustomerName,PhoneNumber,Location,Country,StoreCode,Product,Quantity,Price,Date,CreditCardNumber,ExpiryDate
ORD5922,Michael Brown,+1-465-7895,Los Angeles,USA,STR222,Tablet,3,765.99,2022-01-17,4468-4949-8479-1222,07/27
ORD5766,Jane Doe,+1-420-6204,New York,USA,STR152,Laptop,8,14.52,2022-12-12,8450-6746-7907-7524,09/25
ORD8426,John Smith,+1-632-6392,Chicago,USA,STR360,Smartwatch,4,149.47,2022-09-16,8879-9403-9518-7186,03/22
ORD5515,Alex Johnson,+1-287-2111,New York,USA,STR136,Smartwatch,5,792.45,2022-01-25,8019-3672-9453-9546,12/24
ORD7634,Jane Brown,+1-711-9466,Houston,USA,STR243,Smartwatch,8,614.18,2022-02-07,2578-2904-9858-4900,03/25
ORD8653,John Brown,+1-528-6171,New York,USA,STR561,Headphones,2,876.3,2022-09-08,6604-7065-1288-8721,05/28
ORD876,Emily Brown,+1-607-1939,Chicago,USA,STR292,Smartphone,8,493.45,2022-08-05,5477-8677-5691-6703,03/24
ORD7720,Jane Smith,+1-846-5549,Chicago,USA,STR295,Laptop,8,668.36,2022-06-07,3990-3271-2375-3354,10/28
ORD6570,Michael Brown,+1-629-5252,New York,USA,STR398,Headphones,7,121.25,2022-04-21,8497-6810-8580-2262,05/28
ORD3681,John Smith,+1-698-1040,Chicago,USA,STR440,Smartwatch,5,416.67,2022-08-16,4972-6253-4406-5537,10/27
ORD9640,John Smith,+1-179-3109,Phoenix,USA,STR935,Laptop,5,449.65,2022-01-08,2198-8977-5534-6302,02/27
ORD6563,Michael Brown,+1-144-8363,Chicago,USA,STR696,Headphones,3,722.65,2022-06-22,2412-9816-4747-3214,03/27
ORD7957,Emily Johnson,+1-298-2341,Phoenix,USA,STR663,Smartwatch,3,141.02,2022-01-10,7158-7085-1144-2799,09/22
ORD993,John Lee,+1-926-7114,Houston,USA,STR632,Smartwatch,9,422.25,2022-07-11,4651-6445-2332-6588,02/25
ORD7733,Emily Brown,+1-251-2659,Phoenix,USA,STR378,Laptop,4,442.58,2022-07-07,7500-1840-7415-3280,12/27
ORD5522,John Smith,+1-496-9829,Houston,USA,STR978,Smartphone,8,179.02,2022-12-30,2680-4743-2891-6514,07/22
ORD5831,Jane Johnson,+1-316-9490,Phoenix,USA,STR275,Smartwatch,6,860.26,2022-05-27,9023-1276-3409-9321,07/23
ORD8023,John Smith,+1-702-7769,Los Angeles,USA,STR336,Smartphone,3,546.11,2022-03-04,3967-1886-8568-1749,06/25
ORD1883,Emily Smith,+1-869-9400,Los Angeles,USA,STR911,Smartphone,8,37.85,2022-03-24,9585-3706-5751-2041,07/25
ORD5446,Michael Smith,+1-124-1860,Chicago,USA,STR140,Smartwatch,10,581.35,2022-12-12,5879-5232-1668-6029,03/25
ORD1204,Michael Johnson,+1-802-4916,Phoenix,USA,STR144,Headphones,3,613.77,2022-05-22,2131-1125-9704-3289,01/26
ORD5491,Michael Johnson,+1-132-3851,Houston,USA,STR226,Smartwatch,3,680.07,2022-04-26,2362-7511-8733-2545,12/22
ORD5585,John Lee,+1-464-1597,Phoenix,USA,STR956,Laptop,4,193.55,2022-01-02,3809-9587-7568-2368,11/26
ORD4653,Jane Lee,+1-647-7183,Chicago,USA,STR704,Headphones,3,418.05,2022-01-07,8804-3128-7584-1624,12/25
ORD8131,Emily Lee,+1-700-8281,Chicago,USA,STR254,Headphones,8,403.09,2022-08-29,5522-8028-6022-2308,07/27
ORD5443,Alex Brown,+1-994-6710,Houston,USA,STR675,Smartwatch,8,923.52,2022-05-21,5668-8322-2786-8333,03/23
ORD4902,Jane Smith,+1-287-2528,Houston,USA,STR569,Smartphone,10,471.12,2022-11-24,2663-3933-7658-7158,09/27
ORD6223,Jane Lee,+1-105-7130,Phoenix,USA,STR392,Smartwatch,9,675.32,2022-02-13,4741-7803-7642-6297,04/24
ORD8527,Emily Doe,+1-697-2698,Houston,USA,STR212,Headphones,1,282.12,2022-12-19,7554-6684-3783-4364,04/25
ORD792,Alex Brown,+1-203-9981,Los Angeles,USA,STR622,Smartwatch,10,632.61,2022-06-21,7217-5678-3041-7684,02/27
ORD4985,Michael Smith,+1-617-3689,Phoenix,USA,STR292,Headphones,2,888.91,2022-07-08,2343-7157-1034-8762,04/27
ORD7698,Alex Doe,+1-362-5348,New York,USA,STR682,Tablet,3,830.89,2022-02-16,4011-7565-4858-2623,12/27
ORD2282,Jane Lee,+1-747-1591,Houston,USA,STR774,Tablet,4,412.78,2022-06-21,1954-7544-1909-2171,11/22
ORD2606,Michael Smith,+1-870-4228,Chicago,USA,STR526,Smartphone,9,284.84,2022-10-06,5111-2003-6799-5268,07/28
ORD3782,Emily Brown,+1-638-1982,Houston,USA,STR411,Headphones,3,905.54,2022-05-20,9540-6821-4235-8057,02/28
ORD8267,Jane Johnson,+1-736-5109,Houston,USA,STR492,Smartphone,8,41.41,2022-12-28,4849-7196-8810-7616,05/26
ORD6805,Michael Doe,+1-748-4383,Houston,USA,STR934,Smartphone,1,659.83,2022-02-24,7568-8760-7215-3933,07/26
ORD8497,Jane Johnson,+1-688-3693,Chicago,USA,STR173,Tablet,7,888.89,2022-08-06,8292-2177-9797-2584,11/26
ORD5292,Jane Doe,+1-794-8831,Phoenix,USA,STR953,Smartwatch,9,39.92,2022-04-17,7923-7698-1173-1167,10/28
ORD1005,Michael Johnson,+1-924-3931,Los Angeles,USA,STR380,Tablet,8,199.73,2022-11-05,3447-4497-2348-6139,04/28
ORD5109,John Smith,+1-766-5630,Houston,USA,STR708,Smartwatch,6,526.2,2022-05-28,5762-5194-5965-8641,06/26
ORD3318,Michael Smith,+1-573-5769,New York,USA,STR671,Smartwatch,10,279.52,2022-09-14,9285-1254-3144-9765,04/28
ORD7941,John Smith,+1-720-2589,Chicago,USA,STR732,Laptop,10,785.39,2022-03-22,1326-2027-5734-4364,03/24
ORD5268,Emily Johnson,+1-257-1099,Chicago,USA,STR497,Smartwatch,2,696.56,2022-08-04,8659-1836-5286-2564,12/27
ORD8343,Alex Brown,+1-927-8656,Houston,USA,STR123,Smartwatch,2,458.0,2022-12-02,9532-2383-5410-4466,05/28
ORD6622,Michael Johnson,+1-457-3071,Chicago,USA,STR116,Tablet,1,880.14,2022-08-18,6786-2389-9295-1701,01/23
ORD2114,Alex Smith,+1-470-9973,Los Angeles,USA,STR507,Smartwatch,7,339.94,2022-01-22,3632-7285-3745-5315,07/25
ORD5739,Michael Doe,+1-902-6780,Chicago,USA,STR797,Tablet,7,62.6,2022-11-28,4006-2408-7954-2158,08/27
ORD8623,Emily Johnson,+1-243-7511,Phoenix,USA,STR855,Smartwatch,9,251.18,2022-11-07,3894-7240-5297-5371,08/22
ORD5455,Emily Smith,+1-365-6387,Los Angeles,USA,STR242,Headphones,4,380.11,2022-07-19,7894-7905-4631-5968,04/28
ORD1526,Michael Lee,+1-109-6591,Chicago,USA,STR356,Smartphone,2,785.52,2022-10-20,2490-8988-3435-4390,09/28
ORD780,Alex Brown,+1-659-4016,Houston,USA,STR204,Laptop,9,610.86,2022-12-11,1068-1637-5138-8268,03/27
ORD5655,Jane Smith,+1-944-5370,Chicago,USA,STR714,Laptop,8,154.48,2022-06-28,5081-2440-2842-3369,03/22
ORD4954,John Smith,+1-201-9512,Chicago,USA,STR832,Tablet,9,779.27,2022-12-03,7491-7682-4396-3780,08/23
ORD5757,Alex Doe,+1-777-7943,Phoenix,USA,STR315,Headphones,1,181.81,2022-01-03,5793-8543-8384-1260,12/28
ORD8257,Michael Lee,+1-245-5020,Phoenix,USA,STR352,Tablet,7,466.06,2022-06-07,9425-1862-5060-7098,10/23
ORD8399,Emily Johnson,+1-434-8813,Houston,USA,STR176,Laptop,8,757.04,2022-02-19,2689-3145-8834-3591,05/28
ORD7308,Alex Johnson,+1-680-8783,Chicago,USA,STR487,Smartphone,1,611.24,2022-12-07,3062-9636-6807-1337,01/24
ORD2447,Alex Smith,+1-344-2791,New York,USA,STR629,Headphones,10,578.69,2022-06-24,8402-8321-2228-4757,11/23
ORD3959,John Smith,+1-866-9026,New York,USA,STR995,Headphones,6,679.69,2022-06-09,3196-7693-8085-9134,11/26
ORD9457,Emily Johnson,+1-151-2501,Phoenix,USA,STR901,Headphones,3,126.5,2022-07-27,6257-9851-3002-2092,02/28
ORD6148,John Doe,+1-518-4856,Houston,USA,STR512,Smartwatch,1,757.44,2022-10-19,8050-5095-4178-9394,10/22
ORD1084,John Brown,+1-609-4846,Chicago,USA,STR396,Tablet,3,541.2,2022-06-03,9285-4947-1334-5135,02/23
ORD9918,Jane Brown,+1-355-4917,New York,USA,STR641,Laptop,3,869.75,2022-07-01,5144-3804-9449-7467,02/27
ORD7702,Jane Doe,+1-241-1781,Houston,USA,STR703,Smartphone,7,45.84,2022-07-31,6874-6510-9919-2506,04/22
ORD7292,Alex Doe,+1-289-7395,New York,USA,STR818,Tablet,10,625.77,2022-09-15,8766-9448-9445-5463,12/25
ORD2131,Jane Brown,+1-930-6479,Phoenix,USA,STR955,Tablet,10,991.13,2022-09-05,2684-5183-8053-4255,10/26
ORD3564,Emily Brown,+1-719-8108,Los Angeles,USA,STR670,Tablet,8,928.03,2022-03-28,7298-8096-8286-7942,07/28
ORD4299,Alex Lee,+1-722-5200,New York,USA,STR336,Laptop,9,527.37,2022-09-17,1464-1303-9006-6304,01/22
ORD8571,Jane Brown,+1-982-7525,Houston,USA,STR545,Laptop,2,950.46,2022-01-08,7387-3127-9656-8128,06/25
ORD9081,Jane Brown,+1-934-4900,Chicago,USA,STR682,Smartwatch,7,626.72,2022-10-24,9055-7896-3423-3726,10/22
ORD7492,Emily Doe,+1-765-4890,Los Angeles,USA,STR596,Smartphone,8,19.93,2022-10-05,9607-1026-8916-1814,06/26
ORD5146,John Smith,+1-552-5572,Los Angeles,USA,STR458,Tablet,10,963.21,2022-09-21,8828-4775-2970-8949,07/26
ORD7037,Emily Doe,+1-665-9077,Phoenix,USA,STR309,Headphones,8,21.91,2022-06-17,2494-2949-1671-8795,02/25
ORD3354,Alex Johnson,+1-705-7242,Phoenix,USA,STR626,Smartwatch,6,998.71,2022-07-25,6264-5614-3533-7530,11/27
ORD707,Michael Smith,+1-713-1525,Los Angeles,USA,STR138,Tablet,8,833.72,2022-03-20,3762-5374-9750-8288,12/22
ORD2410,John Lee,+1-354-9241,Los Angeles,USA,STR537,Laptop,10,888.72,2022-07-06,3151-6609-8749-3536,05/24
ORD4114,Jane Doe,+1-778-5035,New York,USA,STR416,Smartphone,4,293.52,2022-04-09,1162-8195-9767-8097,09/25
ORD8458,Michael Johnson,+1-778-5787,Los Angeles,USA,STR997,Headphones,9,254.6,2022-05-15,2666-9424-7612-5122,02/27
ORD7318,Emily Doe,+1-625-7596,Phoenix,USA,STR233,Smartwatch,9,121.16,2022-01-07,3296-3074-9793-5746,07/23
ORD6356,John Brown,+1-450-3912,Chicago,USA,STR790,Tablet,6,518.43,2022-08-01,1011-5072-1808-7830,06/23
ORD168,Emily Lee,+1-330-4514,Chicago,USA,STR533,Smartphone,7,218.81,2022-05-20,1027-4150-4228-4391,03/23
ORD7737,Jane Brown,+1-239-8801,Phoenix,USA,STR454,Smartwatch,1,191.46,2022-04-05,5139-6787-7973-6770,08/24
ORD5382,Michael Smith,+1-346-4143,Phoenix,USA,STR372,Smartwatch,5,993.62,2022-05-18,1378-6182-1120-9396,01/24
ORD3372,Michael Smith,+1-743-2800,Los Angeles,USA,STR425,Headphones,10,596.96,2022-11-18,2253-2822-3495-8641,09/26
ORD7426,Alex Doe,+1-528-2502,Houston,USA,STR550,Headphones,3,450.71,2022-10-09,2191-7805-7803-5471,09/26
ORD3959,Jane Johnson,+1-224-4380,Los Angeles,USA,STR582,Laptop,3,820.72,2022-11-03,4857-6760-9450-3603,07/25
ORD3327,Jane Smith,+1-676-4125,Houston,USA,STR218,Smartphone,10,595.3,2022-03-30,7213-1472-1265-6742,09/27
ORD792,John Johnson,+1-524-7551,Houston,USA,STR153,Headphones,5,21.71,2022-02-03,6903-1676-8121-1581,06/27
ORD2292,Michael Johnson,+1-438-5755,Phoenix,USA,STR204,Tablet,3,601.28,2022-09-17,7437-8191-5022-4982,03/27
ORD5869,Michael Doe,+1-162-7975,Houston,USA,STR423,Laptop,10,593.56,2022-09-02,7236-9499-3354-1980,04/27
ORD1245,John Smith,+1-447-5845,Chicago,USA,STR525,Laptop,8,771.52,2022-03-25,5752-4688-2762-4891,03/24
ORD2534,Michael Lee,+1-583-2270,Phoenix,USA,STR600,Laptop,6,654.75,2022-12-13,3476-6536-9763-3687,11/22
ORD31,Emily Doe,+1-284-5276,Chicago,USA,STR492,Smartphone,6,210.75,2022-06-17,1462-7105-6016-7158,05/23
ORD9528,Jane Brown,+1-874-4849,Chicago,USA,STR442,Smartwatch,9,46.51,2022-12-08,4261-1729-7395-6551,10/28
ORD186,Michael Lee,+1-153-4888,Los Angeles,USA,STR417,Tablet,3,787.33,2022-09-11,3143-9460-9416-9123,08/27
ORD7594,Jane Doe,+1-742-3676,Houston,USA,STR701,Tablet,4,960.67,2022-01-21,2544-2546-4147-5926,11/22
ORD3785,Alex Brown,+1-231-6936,Houston,USA,STR110,Tablet,2,356.29,2022-07-02,5314-7163-2472-5067,09/24
ORD3770,John Doe,+1-395-7123,New York,USA,STR544,Laptop,8,76.57,2022-06-30,1049-7974-1862-6871,06/28
ORD3041,Alex Johnson,+1-620-5203,Los Angeles,USA,STR337,Smartwatch,4,740.65,2022-12-14,6539-7725-9499-2232,04/28
ORD1225,Jane Brown,+1-663-8790,New York,USA,STR318,Headphones,5,350.81,2022-01-29,2452-6679-5201-6771,12/24
ORD4042,Jane Johnson,+1-485-2298,Phoenix,USA,STR255,Laptop,2,955.24,2022-06-06,8774-8206-8015-3145,10/22
ORD4977,John Smith,+1-592-5722,Phoenix,USA,STR403,Headphones,6,876.35,2022-08-05,9632-9990-5257-4837,10/25
ORD5653,John Doe,+1-541-9545,New York,USA,STR314,Headphones,6,751.88,2022-11-28,1578-2850-5927-9666,01/23
ORD4555,Jane Doe,+1-316-8818,Phoenix,USA,STR892,Headphones,5,674.95,2022-07-20,7867-9392-5006-3605,09/24
ORD9533,John Lee,+1-887-5358,Phoenix,USA,STR593,Headphones,1,670.0,2022-02-23,2891-9749-6003-3751,09/27
ORD6603,Emily Johnson,+1-784-5502,Phoenix,USA,STR130,Smartphone,3,849.9,2022-02-26,2157-6272-9967-5589,04/28
ORD1777,Michael Doe,+1-182-7285,Phoenix,USA,STR881,Laptop,6,514.67,2022-04-06,1210-7384-6950-5259,10/25
ORD1657,Jane Lee,+1-381-6679,Chicago,USA,STR704,Smartphone,10,472.53,2022-01-25,8893-8028-8521-2901,10/28
ORD9795,Emily Johnson,+1-793-8056,Chicago,USA,STR571,Tablet,4,395.28,2022-06-01,4701-5857-5273-9839,12/26
ORD8952,Emily Johnson,+1-846-6733,Los Angeles,USA,STR450,Smartphone,8,523.42,2022-09-23,1477-3714-9142-5193,10/22
ORD9470,Emily Johnson,+1-458-1607,Houston,USA,STR896,Headphones,10,693.73,2022-06-17,4973-7136-6441-1912,03/24
ORD8629,Alex Johnson,+1-708-2158,New York,USA,STR264,Tablet,4,584.9,2022-03-01,8085-6028-1942-2583,04/24
ORD3184,Jane Lee,+1-486-3553,Houston,USA,STR940,Headphones,10,58.89,2022-08-20,2501-1827-1316-7679,01/23
ORD5450,John Smith,+1-521-5700,Phoenix,USA,STR345,Smartwatch,7,46.27,2022-05-29,4445-9570-6229-7478,06/26
ORD8241,John Johnson,+1-816-2422,Los Angeles,USA,STR313,Headphones,3,806.41,2022-02-17,6493-7896-6511-1990,04/26
ORD8680,John Brown,+1-381-6525,Phoenix,USA,STR960,Smartphone,6,775.02,2022-05-12,2554-3372-3529-2554,03/23
ORD1882,Michael Doe,+1-309-7870,Los Angeles,USA,STR478,Smartwatch,2,758.32,2022-12-12,6712-1513-1625-6426,03/26
ORD8814,Jane Brown,+1-226-9373,Los Angeles,USA,STR639,Tablet,4,126.72,2022-12-08,2209-8895-8135-5288,07/24
ORD8521,Jane Lee,+1-370-7472,Chicago,USA,STR433,Laptop,7,579.23,2022-06-27,9710-7690-5665-5342,06/23
ORD6261,Jane Lee,+1-718-3610,Phoenix,USA,STR740,Smartphone,6,946.44,2022-09-13,1395-6598-3888-3934,06/22
ORD5209,John Smith,+1-201-6624,New York,USA,STR223,Smartwatch,10,497.85,2022-08-10,5863-6930-8574-2987,08/22
ORD7918,Jane Lee,+1-315-3224,Houston,USA,STR704,Headphones,5,165.06,2022-07-23,8459-6992-9040-1352,07/22
ORD3421,Michael Johnson,+1-168-9836,Phoenix,USA,STR563,Smartwatch,9,369.06,2022-12-10,8578-6529-9491-2798,04/23
ORD4775,Alex Lee,+1-587-3975,Phoenix,USA,STR570,Smartwatch,10,770.77,2022-12-10,4869-5266-9639-4285,08/28
ORD6172,John Doe,+1-983-4955,Chicago,USA,STR820,Smartwatch,6,282.63,2022-10-24,2395-1747-5840-9352,02/26
ORD7661,Jane Smith,+1-399-5949,Phoenix,USA,STR483,Smartwatch,9,396.52,2022-05-29,9409-2012-5247-6957,03/27
ORD2714,Jane Johnson,+1-107-8895,Los Angeles,USA,STR853,Tablet,2,616.16,2022-06-10,8908-3149-8959-6945,05/27
ORD5094,Emily Doe,+1-963-9359,Phoenix,USA,STR711,Laptop,4,552.79,2022-09-18,1088-3944-4655-8999,08/26
ORD8505,Jane Doe,+1-320-2673,Houston,USA,STR635,Smartwatch,10,905.59,2022-05-08,7875-6379-7463-6776,12/28
ORD7351,John Smith,+1-760-1393,Houston,USA,STR878,Smartwatch,5,498.51,2022-03-07,6531-3331-6703-1955,09/25
ORD6477,Alex Doe,+1-559-9453,Houston,USA,STR361,Headphones,9,860.12,2022-01-28,5411-2421-7687-2632,06/28
ORD8815,Alex Doe,+1-921-7987,Los Angeles,USA,STR378,Laptop,4,899.24,2022-11-23,7933-6722-7981-8747,12/24
ORD141,Michael Smith,+1-892-7091,Los Angeles,USA,STR297,Smartphone,3,940.52,2022-01-22,4009-6275-3609-6068,04/24
ORD129,Alex Johnson,+1-203-7475,Chicago,USA,STR998,Laptop,1,83.92,2022-04-13,8898-6665-5768-7657,02/26
ORD9535,Michael Smith,+1-798-5789,Chicago,USA,STR892,Headphones,1,911.33,2022-03-24,6244-1542-3667-3494,01/28
ORD89,John Lee,+1-543-9357,Los Angeles,USA,STR405,Headphones,6,349.73,2022-03-09,5970-3602-1498-2688,07/28
ORD1707,Michael Doe,+1-417-8929,Phoenix,USA,STR515,Laptop,6,379.64,2022-01-14,6596-9865-7423-3844,06/28
ORD6332,Alex Doe,+1-641-2474,New York,USA,STR211,Smartphone,1,778.68,2022-02-12,5173-1302-8529-1706,12/22
ORD6354,Jane Doe,+1-952-2529,Chicago,USA,STR546,Tablet,8,805.07,2022-11-27,3610-9636-5777-9878,05/26
ORD8699,Alex Smith,+1-863-6842,New York,USA,STR876,Tablet,1,790.82,2022-10-08,3314-2378-6110-4112,07/25
ORD9752,Jane Lee,+1-635-6761,Phoenix,USA,STR693,Headphones,7,144.96,2022-12-09,1342-6372-1880-5643,08/24
ORD2849,Jane Johnson,+1-880-5183,Chicago,USA,STR948,Laptop,6,179.65,2022-03-14,3538-1025-4407-9853,10/28
ORD6857,Michael Johnson,+1-139-1139,Phoenix,USA,STR757,Smartphone,8,638.33,2022-12-20,2798-2051-6477-1652,04/23
ORD521,Michael Lee,+1-645-3783,Los Angeles,USA,STR875,Headphones,7,910.57,2022-02-16,7805-4399-1946-9025,06/23
ORD2597,John Lee,+1-433-2756,Chicago,USA,STR260,Laptop,8,445.75,2022-09-07,1317-4933-1678-8629,01/27
ORD515,Alex Johnson,+1-342-6643,Chicago,USA,STR868,Smartphone,10,211.51,2022-11-26,6917-1721-1038-9572,07/26
ORD3684,Michael Johnson,+1-926-9783,New York,USA,STR477,Laptop,3,245.58,2022-09-07,8030-8822-8011-3730,10/22
ORD3089,Emily Smith,+1-270-3614,Chicago,USA,STR176,Headphones,10,575.05,2022-11-26,9395-8297-8657-8854,02/26
ORD1427,Alex Johnson,+1-447-7548,New York,USA,STR418,Tablet,1,979.92,2022-02-02,6830-7483-3385-1416,03/28
ORD1164,Emily Smith,+1-191-8682,New York,USA,STR422,Tablet,1,697.75,2022-09-16,4454-6707-9980-5493,03/25
ORD3280,John Smith,+1-917-1634,Phoenix,USA,STR914,Headphones,8,941.88,2022-02-28,2854-9487-2804-5791,10/23
ORD4234,Emily Lee,+1-406-6508,Los Angeles,USA,STR200,Laptop,4,693.0,2022-03-06,3679-4377-6744-9364,06/23
ORD4515,Emily Brown,+1-962-9658,Houston,USA,STR497,Tablet,10,726.4,2022-09-01,6423-8216-9510-4940,06/23
ORD2246,Alex Brown,+1-945-4538,Los Angeles,USA,STR681,Tablet,1,388.05,2022-09-23,8697-8072-7772-7172,11/23
ORD4927,Jane Doe,+1-321-3110,New York,USA,STR946,Smartwatch,9,576.6,2022-04-05,7357-4676-1051-7882,10/23
ORD2624,John Brown,+1-277-5426,Los Angeles,USA,STR770,Headphones,3,107.44,2022-05-31,1707-4901-3562-4312,01/28
ORD2780,Jane Brown,+1-286-2191,Phoenix,USA,STR186,Smartwatch,4,873.33,2022-07-10,6242-5620-4886-7917,08/28
ORD9439,John Brown,+1-892-2736,Phoenix,USA,STR771,Smartphone,5,229.1,2022-08-14,9327-9270-4409-1089,09/23
ORD4017,Michael Doe,+1-646-8672,Phoenix,USA,STR917,Headphones,7,415.21,2022-05-21,1762-1611-2790-4626,06/25
ORD5075,Jane Smith,+1-780-3638,Los Angeles,USA,STR999,Smartphone,3,258.64,2022-04-07,9565-7152-7403-4798,02/28
ORD6361,Alex Lee,+1-641-5823,Los Angeles,USA,STR364,Laptop,10,331.37,2022-05-03,3402-4933-8153-3576,07/22
ORD4911,Jane Brown,+1-466-4794,Los Angeles,USA,STR747,Smartphone,9,291.27,2022-06-24,8553-9267-6442-6952,06/24
ORD8489,Michael Doe,+1-491-2333,Los Angeles,USA,STR980,Smartwatch,2,685.96,2022-01-15,8534-8264-6547-6203,06/28
ORD9845,John Doe,+1-640-5888,Houston,USA,STR367,Smartphone,9,84.57,2022-04-11,2547-5076-2705-8850,02/28
ORD3790,Alex Doe,+1-829-9698,Phoenix,USA,STR270,Smartwatch,1,278.79,2022-01-10,8665-7769-4612-3822,04/25
ORD8938,Alex Johnson,+1-188-4450,Chicago,USA,STR828,Headphones,8,54.88,2022-07-02,7080-4442-2522-5195,03/27
ORD9655,Jane Doe,+1-800-9207,Chicago,USA,STR642,Laptop,5,435.1,2022-09-26,4003-7898-3009-3050,01/26
ORD5489,Emily Brown,+1-299-3368,New York,USA,STR524,Smartwatch,5,637.59,2022-05-21,3471-6930-5275-4537,12/23
ORD7843,Emily Doe,+1-211-7447,Houston,USA,STR534,Tablet,9,295.78,2022-07-22,8528-7619-8223-2753,12/24
ORD2626,Alex Brown,+1-401-7503,Chicago,USA,STR761,Laptop,5,549.67,2022-08-30,8058-5663-4075-7059,08/24
ORD2114,John Lee,+1-810-4002,Houston,USA,STR842,Smartwatch,1,716.97,2022-04-28,4474-2688-8319-6818,02/23
ORD2618,John Brown,+1-178-5920,Houston,USA,STR198,Laptop,7,894.25,2022-09-22,6878-2700-3242-7225,12/22
ORD9501,Alex Smith,+1-877-5206,Phoenix,USA,STR559,Tablet,1,899.18,2022-03-24,4041-6313-6166-4264,03/28
ORD9459,Emily Johnson,+1-338-4571,Chicago,USA,STR746,Smartwatch,1,272.29,2022-04-26,9535-4006-9984-1623,03/28
ORD69,Alex Johnson,+1-199-8812,Los Angeles,USA,STR483,Smartwatch,6,713.43,2022-01-01,7927-8254-7008-4496,03/24
ORD9525,John Smith,+1-778-7335,New York,USA,STR825,Headphones,2,244.27,2022-12-14,2266-2561-8577-3643,04/28
ORD4467,Alex Johnson,+1-270-6704,Houston,USA,STR559,Laptop,8,116.31,2022-02-26,6814-6547-2507-9410,06/26
ORD3266,Jane Brown,+1-854-2736,Houston,USA,STR148,Headphones,5,292.43,2022-11-17,8475-7604-1481-1899,10/23
ORD1694,Alex Johnson,+1-421-6702,Houston,USA,STR565,Tablet,3,204.06,2022-08-30,6029-9608-5870-9981,11/22
ORD3247,Jane Doe,+1-422-7644,New York,USA,STR810,Smartphone,8,829.37,2022-10-08,2172-8393-1420-1898,03/28
ORD8599,John Doe,+1-250-1456,New York,USA,STR517,Smartwatch,2,946.94,2022-07-08,7359-2311-2960-1006,12/25
ORD146,John Brown,+1-560-2998,Los Angeles,USA,STR265,Tablet,7,706.69,2022-07-24,7066-7365-6929-1080,08/22
ORD2544,Jane Johnson,+1-131-2577,Houston,USA,STR556,Headphones,3,774.84,2022-04-06,1192-5416-6865-9877,12/28
ORD4710,Alex Brown,+1-587-9409,Houston,USA,STR642,Smartphone,8,708.67,2022-06-03,7877-2109-7444-6843,02/22
