OrderID,CustomerName,PhoneNumber,Location,Country,StoreCode,Product,Quantity,Price,Date,CreditCardNumber,ExpiryDate
ORD1544,Emily Brown,+1-872-3803,Chicago,USA,STR890,Headphones,7.95,21.75,2022-10-24,6942-1490-3236-6250,06/23
ORD4831,Michael Smith,+1-328-4347,Houston,USA,STR387,Smartwatch,7.16,639.12,2022-09-30,7342-4132-9185-8472,02/25
ORD2831,Alex Doe,+1-345-6020,New York,USA,STR427,Tablet,8.92,962.63,2022-11-27,9930-8175-1589-2587,01/28
ORD252,John Lee,+1-772-9250,Los Angeles,USA,STR409,Headphones,1.32,543.04,2022-01-14,6603-4993-4415-6085,07/26
ORD7182,Alex Smith,+1-744-5301,Los Angeles,USA,STR675,Laptop,7.7,241.0,2022-12-30,1964-9699-2145-6368,10/24
ORD6424,Emily Doe,+1-208-6794,Phoenix,USA,STR535,Headphones,6.72,620.87,2022-09-16,7506-5512-1646-7574,11/26
ORD3853,Michael Lee,+1-831-6711,Los Angeles,USA,STR456,Smartphone,4.16,43.51,2022-08-09,7684-5534-7972-3437,09/28
ORD3497,Michael Doe,+1-479-2302,Houston,USA,STR341,Tablet,9.88,752.94,2022-12-27,4775-4457-4589-1991,08/27
ORD1801,John Doe,+1-447-1134,Houston,USA,STR403,Laptop,4.01,844.41,2022-01-15,1390-4460-4216-9600,06/22
ORD7945,Michael Doe,+1-173-4399,Los Angeles,USA,STR957,Laptop,2.7,929.99,2022-05-28,7806-8551-9259-7620,09/22
ORD6253,Michael Johnson,+1-335-4987,New York,USA,STR646,Laptop,1.15,426.91,2022-07-22,2397-6920-3405-6656,05/23
ORD8376,John Brown,+1-392-5439,New York,USA,STR787,Smartphone,1.44,20.09,2022-01-09,6492-2699-5742-6531,01/24
ORD2150,John Johnson,+1-549-2026,Chicago,USA,STR801,Headphones,3.99,119.47,2022-09-01,1811-8071-7927-4800,05/26
ORD729,Jane Smith,+1-997-8043,Chicago,USA,STR602,Tablet,9.93,554.89,2022-01-23,6642-5355-5920-6488,08/26
ORD6709,John Johnson,+1-582-9234,Los Angeles,USA,STR394,Smartphone,8.1,758.4,2022-04-27,5629-2656-2930-4354,05/25
ORD1,Emily Lee,+1-439-8859,Phoenix,USA,STR777,Tablet,4.35,301.28,2022-07-30,5016-6394-1178-2872,10/22
ORD4521,Alex Johnson,+1-405-9321,New York,USA,STR159,Headphones,1.65,25.55,2022-08-25,5852-1792-2634-5669,12/25
ORD6073,John Johnson,+1-469-2278,Los Angeles,USA,STR632,Laptop,2.03,670.13,2022-08-03,4601-1789-6574-9044,04/26
ORD3476,Michael Johnson,+1-671-2883,Houston,USA,STR979,Laptop,3.56,339.26,2022-02-02,1076-8171-5677-7563,05/23
ORD1271,Jane Johnson,+1-607-2719,Phoenix,USA,STR647,Laptop,1.22,750.38,2022-05-17,3163-8325-6062-4388,01/28
ORD6831,Emily Doe,+1-764-8752,Chicago,USA,STR420,Smartphone,8.45,778.34,2022-08-27,6519-4219-6354-5507,07/24
ORD3292,Emily Doe,+1-941-3541,Phoenix,USA,STR961,Headphones,8.9,774.53,2022-12-01,6322-7821-2531-3335,07/27
ORD7649,Michael Brown,+1-500-6668,New York,USA,STR473,Smartwatch,2.18,83.18,2022-08-19,9830-6286-2921-3034,05/27
ORD4550,Emily Johnson,+1-262-8047,Houston,USA,STR195,Smartwatch,6.12,695.05,2022-01-20,3796-2640-7626-3936,10/26
ORD1808,Alex Lee,+1-557-6436,Los Angeles,USA,STR651,Tablet,8.23,692.57,2022-02-26,5621-8932-5068-7607,11/25
ORD8576,John Smith,+1-208-8733,Houston,USA,STR123,Tablet,7.21,227.49,2022-11-01,2360-1348-6538-1739,12/26
ORD1426,John Smith,+1-880-2840,Los Angeles,USA,STR355,Headphones,6.8,109.71,2022-04-25,4813-6338-1341-3720,03/25
ORD4923,John Doe,+1-714-3000,New York,USA,STR855,Headphones,9.81,59.48,2022-11-11,6636-7325-6366-4095,02/27
ORD2277,Alex Doe,+1-977-9999,Chicago,USA,STR901,Headphones,5.77,407.84,2022-08-20,3032-5503-2621-4761,02/23
ORD2405,Michael Lee,+1-652-4022,Houston,USA,STR209,Smartphone,3.23,998.68,2022-04-20,6101-4134-9502-7246,01/27
ORD6073,John Johnson,+1-392-1242,New York,USA,STR274,Smartwatch,8.76,883.84,2022-04-25,5534-1622-1921-8012,03/25
ORD4952,Emily Lee,+1-310-8577,Los Angeles,USA,STR497,Smartphone,1.55,313.9,2022-03-18,8949-5821-6989-2049,03/26
ORD3987,Michael Doe,+1-577-6227,Chicago,USA,STR775,Headphones,3.52,719.45,2022-02-14,6686-7229-8087-1212,07/25
ORD7082,Jane Smith,+1-700-8651,Chicago,USA,STR988,Smartwatch,3.04,316.26,2022-06-20,6934-6398-1045-3699,02/28
ORD7935,Emily Johnson,+1-265-9011,Houston,USA,STR262,Smartphone,2.36,582.12,2022-06-01,5188-1014-9382-3746,11/22
ORD7749,Jane Smith,+1-847-6431,Phoenix,USA,STR798,Laptop,3.76,865.82,2022-05-14,8949-9809-1161-8969,06/28
ORD9709,Jane Brown,+1-612-7059,Houston,USA,STR173,Laptop,6.1,501.92,2022-11-13,7932-8347-5908-1501,03/22
ORD1592,Michael Brown,+1-328-3482,Chicago,USA,STR817,Laptop,1.11,763.69,2022-03-30,1040-5156-4350-8060,10/24
ORD8092,Michael Brown,+1-408-9436,Los Angeles,USA,STR897,Smartwatch,8.79,651.32,2022-08-07,4356-2796-1427-8374,08/24
ORD8033,Alex Johnson,+1-792-6557,Phoenix,USA,STR698,Laptop,5.03,969.72,2022-08-13,7620-7897-6533-1243,12/24
ORD9901,Michael Brown,+1-507-7224,Chicago,USA,STR738,Tablet,8.95,794.5,2022-11-23,5049-6496-9370-6202,01/25
ORD9245,Emily Brown,+1-214-5098,New York,USA,STR709,Smartphone,3.4,977.3,2022-03-21,2826-1521-1375-5915,06/25
ORD6176,Alex Smith,+1-148-7317,Los Angeles,USA,STR166,Headphones,6.38,788.87,2022-05-06,3626-8970-1612-6329,01/25
ORD8824,John Smith,+1-430-3033,Houston,USA,STR608,Tablet,5.17,406.7,2022-08-19,5066-8129-5824-9390,04/24
ORD4234,Alex Johnson,+1-100-2113,Houston,USA,STR621,Laptop,7.51,185.94,2022-07-16,2497-8942-2220-7243,04/25
ORD9402,John Lee,+1-949-1310,Chicago,USA,STR235,Laptop,7.43,809.77,2022-06-08,2891-5363-5211-1454,05/22
ORD6973,Emily Johnson,+1-628-5640,Los Angeles,USA,STR172,Tablet,8.41,315.64,2022-07-14,3586-3489-7649-1420,09/27
ORD1472,Emily Doe,+1-351-2513,Phoenix,USA,STR859,Tablet,3.15,786.0,2022-08-09,3384-5230-7896-8818,02/26
ORD8092,Emily Johnson,+1-676-3105,Chicago,USA,STR188,Smartwatch,8.42,861.19,2022-07-03,2024-4799-4540-1443,07/26
ORD2735,Michael Johnson,+1-160-1618,Houston,USA,STR924,Laptop,2.03,899.24,2022-05-08,6707-9107-7511-8712,08/28
ORD1388,John Lee,+1-887-1497,Los Angeles,USA,STR239,Laptop,8.34,369.01,2022-12-30,9273-7979-8633-7264,03/26
ORD7112,John Lee,+1-629-9195,Houston,USA,STR402,Headphones,9.29,892.17,2022-12-28,1043-8428-7663-3287,06/25
ORD4126,Alex Smith,+1-423-7971,Chicago,USA,STR287,Smartphone,2.6,951.45,2022-11-23,8201-6058-3228-2871,05/28
ORD6380,Alex Lee,+1-573-6795,Los Angeles,USA,STR835,Laptop,5.01,349.9,2022-01-22,9540-7713-5077-9566,01/23
ORD7831,Alex Johnson,+1-832-9785,Los Angeles,USA,STR278,Headphones,7.05,910.75,2022-12-23,9147-5685-1673-1923,07/23
ORD9992,Michael Lee,+1-789-5802,New York,USA,STR517,Smartphone,5.36,914.96,2022-09-21,3617-6165-9188-7473,06/23
ORD7612,Michael Johnson,+1-704-4442,Houston,USA,STR427,Headphones,5.33,545.57,2022-04-07,8136-2030-6507-1813,04/26
ORD3294,John Lee,+1-565-2576,New York,USA,STR666,Smartwatch,9.11,170.17,2022-09-01,6560-6186-3627-7260,11/27
ORD461,Jane Johnson,+1-607-2262,New York,USA,STR277,Headphones,9.04,951.14,2022-02-25,5190-6547-2142-2414,11/22
ORD2963,Emily Smith,+1-883-4222,Phoenix,USA,STR914,Smartwatch,7.57,715.67,2022-07-06,8686-2283-4592-1181,02/24
ORD817,Michael Johnson,+1-193-2250,New York,USA,STR271,Tablet,3.94,561.13,2022-05-16,7301-5707-9768-5725,03/25
ORD2110,John Brown,+1-585-4755,New York,USA,STR396,Smartphone,5.87,405.24,2022-04-15,6456-2975-7844-2087,10/27
ORD1053,Alex Doe,+1-849-5004,New York,USA,STR712,Tablet,6.46,49.38,2022-03-25,4554-4358-5048-4279,05/26
ORD9401,Michael Doe,+1-568-7065,Chicago,USA,STR152,Smartwatch,1.06,121.89,2022-03-12,4105-6523-5602-1457,02/23
ORD6353,Jane Lee,+1-105-1184,Los Angeles,USA,STR894,Smartwatch,9.22,959.97,2022-08-07,6357-5284-5792-3466,01/27
ORD8671,Emily Johnson,+1-747-6374,Phoenix,USA,STR224,Smartwatch,4.91,995.57,2022-11-07,9395-7537-6196-4595,02/28
ORD4913,Jane Lee,+1-338-9022,Phoenix,USA,STR571,Smartwatch,7.85,384.78,2022-02-13,2194-6044-7511-3753,08/24
ORD5852,Jane Doe,+1-730-6706,Phoenix,USA,STR611,Smartphone,6.67,722.13,2022-01-02,7535-1279-2208-9979,08/22
ORD4469,Michael Smith,+1-295-2750,Los Angeles,USA,STR877,Smartwatch,6.66,790.47,2022-11-19,5573-8487-9527-9933,04/23
ORD5689,Michael Johnson,+1-653-8520,New York,USA,STR493,Headphones,6.36,731.69,2022-03-24,4940-1919-6478-7263,02/25
ORD6029,Jane Lee,+1-716-7218,Houston,USA,STR322,Smartphone,5.74,297.99,2022-07-19,4186-2833-6544-5659,10/28
ORD9718,Michael Smith,+1-580-8279,New York,USA,STR491,Smartphone,1.02,290.77,2022-06-11,8483-7003-4960-6120,05/28
ORD1101,John Doe,+1-110-8699,New York,USA,STR685,Smartphone,9.98,686.81,2022-10-02,4827-2587-5421-1045,10/23
ORD401,Jane Doe,+1-548-8472,Los Angeles,USA,STR937,Headphones,6.84,971.81,2022-12-22,1151-1501-6662-6108,03/28
ORD9388,Emily Smith,+1-222-5997,Los Angeles,USA,STR797,Headphones,2.13,87.07,2022-03-04,4176-1984-6998-4844,10/24
ORD5197,Jane Brown,+1-731-2977,Chicago,USA,STR353,Laptop,7.42,117.28,2022-06-13,1905-3671-2775-3828,04/25
ORD4577,Michael Johnson,+1-944-9084,Chicago,USA,STR532,Smartwatch,4.49,696.54,2022-02-17,2965-5898-7070-1300,01/23
ORD5241,Jane Lee,+1-930-9669,Phoenix,USA,STR255,Smartphone,8.59,997.08,2022-01-01,8758-9220-7787-1057,06/25
ORD5376,John Smith,+1-303-4308,Houston,USA,STR770,Smartphone,3.93,957.86,2022-04-26,2449-8959-4351-5838,02/22
ORD4285,Emily Lee,+1-607-4204,New York,USA,STR903,Smartwatch,2.31,407.15,2022-06-18,2517-8638-4858-1106,04/28
ORD682,Michael Lee,+1-106-7775,Los Angeles,USA,STR151,Tablet,8.38,138.31,2022-03-20,8397-7904-7421-2632,03/28
ORD7453,Alex Brown,+1-285-9764,Los Angeles,USA,STR835,Tablet,6.0,142.83,2022-05-18,5107-5045-4952-4343,03/27
ORD1090,Emily Smith,+1-322-9003,Phoenix,USA,STR703,Tablet,7.11,143.88,2022-11-01,6569-7308-2947-4593,10/26
ORD3646,Emily Smith,+1-144-7827,New York,USA,STR706,Headphones,1.01,248.38,2022-02-24,6736-1830-5649-7805,09/24
ORD833,Alex Brown,+1-676-6920,New York,USA,STR696,Smartwatch,5.62,63.57,2022-03-03,8780-9985-5017-2745,11/27
ORD4173,John Lee,+1-532-9349,Houston,USA,STR233,Tablet,8.88,583.04,2022-12-21,5714-1604-3800-9569,12/28
ORD8554,Michael Johnson,+1-916-6636,New York,USA,STR845,Tablet,8.35,480.28,2022-07-17,3264-9716-5349-2650,07/24
ORD333,John Lee,+1-137-7999,Phoenix,USA,STR482,Headphones,4.91,54.88,2022-09-30,2462-6725-7009-6109,10/25
ORD4302,Jane Smith,+1-120-4804,Houston,USA,STR794,Smartphone,6.98,95.57,2022-11-08,1262-2141-8302-9408,12/27
ORD4795,Emily Brown,+1-400-9952,New York,USA,STR404,Smartwatch,3.14,320.62,2022-12-07,5147-3660-1842-5203,11/23
ORD2869,John Johnson,+1-421-2886,New York,USA,STR390,Headphones,3.66,983.01,2022-09-23,2202-5620-7078-8183,04/23
ORD4329,Alex Johnson,+1-802-7243,New York,USA,STR294,Laptop,4.85,94.94,2022-03-28,4908-5196-4917-8271,06/23
ORD5083,John Lee,+1-129-7284,Houston,USA,STR252,Tablet,1.5,449.25,2022-01-24,1550-1490-3744-7641,07/22
ORD3924,Emily Lee,+1-685-4819,Houston,USA,STR467,Tablet,2.37,115.18,2022-04-25,2933-3759-1734-4809,04/26
ORD7438,Alex Johnson,+1-556-3930,New York,USA,STR663,Tablet,3.66,922.24,2022-11-13,7276-2020-1944-1575,01/26
ORD1299,Emily Brown,+1-827-1588,Chicago,USA,STR397,Laptop,6.86,372.14,2022-09-09,5728-9642-3538-9224,01/26
ORD9110,Jane Brown,+1-844-5719,Los Angeles,USA,STR957,Smartwatch,6.88,268.84,2022-11-17,4668-8082-9333-8288,09/22
ORD9759,John Johnson,+1-790-4260,New York,USA,STR180,Smartwatch,3.2,611.23,2022-08-22,1327-3873-6080-4605,07/28
ORD2646,Alex Smith,+1-241-5489,Phoenix,USA,STR306,Smartwatch,2.46,75.27,2022-07-09,6916-8778-4292-5793,11/28
ORD9393,Alex Brown,+1-769-4071,Chicago,USA,STR668,Smartwatch,3.56,106.1,2022-01-05,5625-9721-4375-3167,09/24
ORD1277,John Smith,+1-102-4635,Los Angeles,USA,STR341,Headphones,8.33,216.96,2022-02-06,9364-8579-4936-2966,09/24
ORD9473,Alex Lee,+1-176-1746,Houston,USA,STR465,Smartwatch,2.51,461.3,2022-01-06,1106-1297-5807-7014,01/28
ORD103,Jane Smith,+1-321-3574,Phoenix,USA,STR458,Headphones,7.31,761.75,2022-11-13,5312-7450-6499-1171,11/22
ORD4990,Jane Lee,+1-171-5325,New York,USA,STR523,Laptop,7.16,465.34,2022-08-24,8522-9657-8623-6914,12/28
ORD8481,Emily Brown,+1-955-3822,Phoenix,USA,STR210,Laptop,6.42,664.5,2022-11-01,3662-1906-3470-6349,07/26
ORD1468,Jane Brown,+1-263-3187,Phoenix,USA,STR337,Smartwatch,3.49,38.9,2022-09-02,2410-3895-4377-1301,10/24
ORD184,Michael Brown,+1-102-8029,Phoenix,USA,STR144,Smartwatch,8.2,631.67,2022-01-18,8202-5110-1679-5800,09/27
ORD7921,John Smith,+1-992-9827,Chicago,USA,STR811,Smartwatch,3.03,668.01,2022-08-06,7982-9973-9902-1580,01/24
ORD1083,Jane Johnson,+1-897-5140,Houston,USA,STR430,Headphones,7.95,91.27,2022-07-08,3928-6278-6069-2394,05/27
ORD3473,Alex Smith,+1-343-4800,Los Angeles,USA,STR959,Laptop,8.86,462.77,2022-02-13,6529-2181-1796-3342,08/25
ORD2735,Alex Lee,+1-538-6954,New York,USA,STR669,Laptop,2.18,495.88,2022-01-27,8715-1876-5916-1341,04/22
ORD6479,Emily Johnson,+1-290-2932,Houston,USA,STR293,Laptop,4.86,968.97,2022-04-16,8612-8396-8181-6246,11/25
ORD9012,Michael Smith,+1-914-8676,New York,USA,STR129,Headphones,1.63,730.23,2022-06-28,9513-9399-4633-9705,11/24
ORD2511,Jane Johnson,+1-229-9985,Houston,USA,STR125,Laptop,9.94,485.14,2022-06-09,1520-8258-4170-1443,10/22
ORD6305,Michael Brown,+1-323-8640,New York,USA,STR943,Smartphone,9.24,420.79,2022-10-03,2575-9347-2405-7294,09/25
ORD1729,Michael Brown,+1-188-7750,Houston,USA,STR441,Smartwatch,6.2,590.37,2022-01-28,2013-8727-3519-1823,03/25
ORD7897,Jane Doe,+1-272-4524,New York,USA,STR586,Smartphone,4.66,181.03,2022-08-28,8573-8195-8578-9281,09/27
ORD8105,Alex Brown,+1-670-2880,Chicago,USA,STR390,Smartwatch,2.52,184.47,2022-07-15,8301-9092-4229-7349,07/22
ORD1355,Emily Brown,+1-450-7761,New York,USA,STR502,Smartwatch,5.16,160.58,2022-08-07,1003-3886-2054-4018,10/25
ORD1753,Jane Smith,+1-841-1273,Houston,USA,STR492,Tablet,8.01,263.49,2022-09-13,3431-5588-8570-4456,01/27
ORD8077,Emily Doe,+1-415-5314,Phoenix,USA,STR467,Smartwatch,7.43,990.76,2022-01-19,2458-7440-4735-9174,01/27
ORD3388,John Lee,+1-842-6398,Chicago,USA,STR588,Smartphone,8.62,805.53,2022-01-18,5704-7385-5182-7128,11/23
ORD9753,Michael Doe,+1-346-6227,Los Angeles,USA,STR484,Smartphone,1.83,480.96,2022-07-21,4321-6940-2633-6041,12/22
ORD1927,John Brown,+1-425-5823,Phoenix,USA,STR976,Tablet,2.91,473.28,2022-05-08,4696-4632-1207-4399,07/22
ORD6398,Emily Smith,+1-944-6837,Houston,USA,STR617,Laptop,4.27,616.76,2022-10-16,2402-2716-1275-6033,09/23
ORD5165,John Doe,+1-805-4834,Phoenix,USA,STR993,Laptop,3.94,897.75,2022-03-03,2741-2847-9819-1188,06/27
ORD1428,Jane Johnson,+1-116-4934,Los Angeles,USA,STR532,Laptop,8.39,726.5,2022-04-02,6845-1033-2612-9348,03/26
ORD6365,Alex Doe,+1-924-6776,Phoenix,USA,STR941,Tablet,5.38,630.53,2022-04-30,1635-8382-7558-1622,01/24
ORD5042,Michael Johnson,+1-761-1664,Houston,USA,STR488,Laptop,5.41,400.96,2022-04-21,7071-8649-8949-1425,01/28
ORD1220,John Johnson,+1-834-7882,Los Angeles,USA,STR185,Smartwatch,8.88,396.77,2022-06-22,6812-9389-8335-5755,09/27
ORD8512,Emily Brown,+1-963-4720,Houston,USA,STR500,Tablet,5.59,535.22,2022-04-27,2081-6374-9400-7778,04/22
ORD643,Emily Lee,+1-184-8084,Phoenix,USA,STR517,Laptop,7.58,76.42,2022-09-18,5884-2188-5516-1622,06/25
ORD9398,Emily Lee,+1-929-5534,New York,USA,STR900,Tablet,1.88,717.81,2022-02-02,8739-2501-6252-2967,04/24
ORD7459,John Johnson,+1-140-1576,Houston,USA,STR815,Laptop,3.91,109.05,2022-10-27,9220-4904-3388-3020,10/25
ORD4319,John Johnson,+1-853-9152,Chicago,USA,STR266,Laptop,7.52,33.05,2022-05-05,9265-6894-4491-3095,12/25
ORD7354,Jane Johnson,+1-556-8652,New York,USA,STR601,Smartwatch,3.29,961.28,2022-04-29,3906-5266-6327-7184,02/28
ORD3185,Alex Johnson,+1-127-5678,Chicago,USA,STR511,Laptop,9.31,762.6,2022-01-13,4018-8797-1955-5655,09/25
ORD4581,Jane Johnson,+1-909-8077,Los Angeles,USA,STR415,Tablet,6.95,930.09,2022-10-18,7828-5112-6485-6752,08/27
ORD8558,Michael Lee,+1-741-6824,Chicago,USA,STR651,Headphones,7.3,478.55,2022-10-25,9561-7141-3122-3664,03/28
ORD177,Alex Lee,+1-593-5488,Chicago,USA,STR377,Smartwatch,8.68,85.04,2022-11-25,3168-9379-4669-5820,06/25
ORD6408,Jane Brown,+1-507-9952,Los Angeles,USA,STR163,Smartwatch,4.49,514.26,2022-06-28,1290-6817-3757-7708,09/26
ORD3063,John Doe,+1-198-3051,Los Angeles,USA,STR576,Smartphone,3.94,324.39,2022-09-28,4473-4152-2465-9987,05/28
ORD5739,Emily Doe,+1-129-8965,Los Angeles,USA,STR174,Smartphone,4.62,911.28,2022-03-10,6194-2263-6590-4863,09/27
ORD862,John Brown,+1-672-6584,Chicago,USA,STR202,Tablet,2.75,998.48,2022-05-10,7593-6465-5598-9584,10/26
ORD7230,Jane Smith,+1-480-5332,Houston,USA,STR927,Laptop,9.03,603.15,2022-10-17,3352-9271-4940-7069,02/24
ORD9954,Emily Johnson,+1-169-3670,Phoenix,USA,STR985,Smartwatch,3.85,255.92,2022-03-29,2239-5850-8045-5206,07/26
ORD4344,Michael Lee,+1-430-7348,Chicago,USA,STR221,Smartphone,8.21,913.94,2022-04-04,9006-5693-8277-6921,11/28
ORD7662,Alex Lee,+1-993-5788,Chicago,USA,STR849,Smartphone,6.71,235.1,2022-02-06,9984-3159-3215-8826,03/22
ORD5885,Michael Lee,+1-500-7062,Chicago,USA,STR673,Smartphone,8.11,175.02,2022-08-09,4878-5284-4468-8012,01/22
ORD6169,Alex Lee,+1-325-1468,Houston,USA,STR584,Tablet,7.87,69.0,2022-05-14,6243-3667-3180-2612,05/22
ORD3321,Michael Smith,+1-385-2500,New York,USA,STR760,Smartwatch,3.34,674.25,2022-09-13,9934-8031-6624-7802,08/25
ORD365,John Smith,+1-193-9053,Chicago,USA,STR563,Smartphone,9.38,793.48,2022-02-11,8223-2439-1615-2003,12/24
ORD4202,Jane Johnson,+1-540-8796,Houston,USA,STR462,Smartwatch,3.61,246.65,2022-01-19,1277-3098-9195-6702,03/27
ORD2619,Alex Johnson,+1-132-6614,New York,USA,STR188,Laptop,9.92,670.84,2022-10-18,4972-4356-9463-8557,06/23
ORD1592,Michael Brown,+1-558-9419,Phoenix,USA,STR274,Tablet,6.47,986.86,2022-03-28,3046-8026-6093-1985,06/26
ORD2988,Alex Doe,+1-407-1284,Phoenix,USA,STR210,Laptop,4.81,890.96,2022-08-04,5412-7534-1480-2766,04/22
ORD233,Alex Doe,+1-158-6451,Los Angeles,USA,STR329,Smartphone,8.64,894.95,2022-04-14,9856-8566-1049-5996,07/23
ORD350,Alex Johnson,+1-516-3021,New York,USA,STR249,Smartwatch,2.99,871.71,2022-06-01,2169-2318-6611-9390,07/23
ORD2468,Alex Doe,+1-572-5592,Los Angeles,USA,STR306,Laptop,5.57,424.86,2022-03-05,7009-7197-9480-4354,01/22
ORD9619,Alex Doe,+1-131-2585,Chicago,USA,STR272,Smartphone,6.48,688.21,2022-08-14,2696-2542-4864-2916,09/22
ORD6788,John Johnson,+1-189-5120,Los Angeles,USA,STR889,Headphones,3.46,35.24,2022-08-11,3734-7378-4506-7978,02/28
ORD5762,Emily Doe,+1-741-8817,Los Angeles,USA,STR807,Headphones,2.2,678.91,2022-08-21,8399-4176-6802-1638,01/27
ORD9143,John Johnson,+1-405-5927,Phoenix,USA,STR275,Smartwatch,6.28,595.64,2022-12-06,6149-8750-1971-5796,12/25
ORD6281,Alex Doe,+1-583-7243,Chicago,USA,STR459,Smartwatch,9.38,913.94,2022-01-11,1482-7055-6428-4240,01/23
ORD212,Emily Smith,+1-692-5712,New York,USA,STR546,Tablet,3.03,27.86,2022-03-14,5235-3202-4716-4057,04/26
ORD8084,Jane Brown,+1-110-7654,Chicago,USA,STR637,Smartphone,5.89,245.14,2022-12-11,2007-5492-2154-4756,05/24
ORD2138,John Johnson,+1-429-5124,Los Angeles,USA,STR660,Headphones,7.52,384.03,2022-10-28,7163-9377-5612-5640,02/22
ORD5962,Michael Lee,+1-743-2453,New York,USA,STR556,Laptop,5.82,158.52,2022-03-02,9722-2126-4762-8364,11/24
ORD7666,Jane Johnson,+1-424-8432,Phoenix,USA,STR319,Smartphone,5.56,799.95,2022-01-12,1146-3688-2969-6092,09/23
ORD9955,Alex Smith,+1-633-8488,Chicago,USA,STR405,Smartphone,5.14,722.86,2022-08-18,8916-4545-8012-3666,07/28
ORD2433,John Lee,+1-179-8375,New York,USA,STR639,Tablet,1.49,420.38,2022-07-14,2846-8992-9856-6849,12/24
ORD7773,Michael Lee,+1-994-5534,New York,USA,STR584,Smartphone,3.93,204.76,2022-04-24,7210-9563-4306-9981,11/28
ORD4819,Michael Lee,+1-784-4580,Phoenix,USA,STR624,Laptop,2.58,294.31,2022-12-18,9793-3600-5762-3421,01/24
ORD9672,Jane Lee,+1-999-8556,New York,USA,STR722,Tablet,3.37,245.57,2022-09-18,3834-7352-9849-5732,02/23
ORD534,Emily Smith,+1-512-2967,New York,USA,STR408,Headphones,1.16,603.65,2022-03-30,8885-3902-5806-5608,05/27
ORD816,John Brown,+1-562-9271,Phoenix,USA,STR854,Smartphone,4.21,427.26,2022-03-28,1856-9779-9322-5675,01/28
ORD5624,Jane Brown,+1-582-8534,New York,USA,STR743,Smartphone,5.27,343.78,2022-05-23,6004-9661-6536-8505,03/27
ORD9798,John Brown,+1-341-2508,Chicago,USA,STR204,Smartwatch,9.6,804.29,2022-02-20,7421-8037-1917-8604,10/28
ORD5806,John Johnson,+1-810-3045,Chicago,USA,STR380,Tablet,6.72,820.35,2022-07-23,1829-4335-6864-9528,04/27
ORD660,Alex Lee,+1-462-8056,Chicago,USA,STR328,Headphones,5.66,144.62,2022-11-21,2849-9990-3779-6661,08/25
ORD795,Emily Doe,+1-528-1847,New York,USA,STR168,Smartphone,2.05,336.3,2022-07-15,8045-7069-3533-7884,09/28
ORD518,John Lee,+1-646-7139,New York,USA,STR852,Laptop,7.51,162.66,2022-11-13,7290-6158-5112-8787,07/24
ORD4376,Michael Doe,+1-689-9222,Phoenix,USA,STR485,Headphones,4.36,786.04,2022-04-04,7278-9463-9598-5634,05/28
ORD2284,John Smith,+1-457-9009,Chicago,USA,STR165,Laptop,7.19,324.66,2022-06-13,5635-1845-8269-4923,12/22
