OrderID,CustomerName,PhoneNumber,Location,Country,StoreCode,Product,Quantity,Price,Date,CreditCardNumber,ExpiryDate
ORD4377,John Johnson,+1-544-6151,Houston,USA,STR136,Tablet,1.68,189.4,2022-07-27,8254-1495-4804-9396,03/23
ORD3181,Emily Brown,+1-136-6781,Los Angeles,USA,STR969,Tablet,4.36,113.4,2022-07-12,9623-7371-6295-5917,12/28
ORD1456,Alex Smith,+1-482-1144,Houston,USA,STR108,Laptop,9.06,69.45,2022-03-09,9203-5673-1623-4306,11/23
ORD1795,Jane Smith,+1-839-3255,Los Angeles,USA,STR121,Laptop,8.67,487.52,2022-12-13,9292-8373-9014-6483,10/25
ORD6691,Jane Brown,+1-170-8702,Phoenix,USA,STR574,Smartwatch,1.97,315.87,2022-05-03,1892-5094-9257-1745,10/25
ORD3675,Emily Doe,+1-413-7975,Houston,USA,STR378,Tablet,1.25,17.13,2022-01-28,1982-2337-2955-7390,05/26
ORD5281,John Doe,+1-250-2561,Los Angeles,USA,STR220,Tablet,2.58,29.21,2022-04-18,1287-3759-2498-8743,01/24
ORD6991,Alex Brown,+1-392-6872,Phoenix,USA,STR877,Laptop,6.71,231.34,2022-09-13,2952-5565-6884-9603,10/23
ORD8454,Michael Brown,+1-547-9684,Chicago,USA,STR825,Laptop,9.37,890.95,2022-12-14,9586-1582-3809-1649,02/28
ORD6108,Alex Smith,+1-770-4490,Los Angeles,USA,STR552,Tablet,5.23,640.55,2022-12-05,4893-2520-7092-4452,04/27
ORD2280,Alex Johnson,+1-859-6766,Los Angeles,USA,STR904,Headphones,8.63,527.21,2022-07-11,5164-1313-2199-8277,09/22
ORD2602,Emily Johnson,+1-157-1848,Los Angeles,USA,STR572,Tablet,4.6,805.86,2022-08-25,6413-8028-3489-4807,03/24
ORD7472,Emily Johnson,+1-129-4763,Chicago,USA,STR254,Laptop,5.7,230.7,2022-11-25,8876-2613-8266-3020,05/22
ORD9667,Michael Johnson,+1-864-8580,Chicago,USA,STR557,Headphones,5.05,900.74,2022-05-30,4498-5484-2028-1092,12/27
ORD4911,Alex Lee,+1-806-3868,Houston,USA,STR779,Headphones,6.09,218.59,2022-05-17,9156-4312-9257-7603,07/25
ORD1511,Jane Smith,+1-908-9663,Los Angeles,USA,STR681,Smartphone,2.34,840.99,2022-02-09,3743-5470-5840-7660,08/23
ORD7110,Michael Johnson,+1-584-1301,Phoenix,USA,STR489,Headphones,8.82,49.8,2022-11-23,7638-3968-1749-5420,01/24
ORD7758,John Johnson,+1-467-2829,Los Angeles,USA,STR288,Smartphone,4.1,636.82,2022-10-11,9767-6198-6323-2847,08/27
ORD2924,Alex Lee,+1-480-7393,Phoenix,USA,STR197,Laptop,3.83,454.81,2022-06-25,3229-9093-4872-9649,11/22
ORD5469,Alex Doe,+1-344-3161,Phoenix,USA,STR207,Smartphone,1.37,407.54,2022-12-03,3655-4604-7049-5547,06/22
ORD7455,Alex Doe,+1-556-2711,Los Angeles,USA,STR976,Tablet,5.59,691.28,2022-04-07,7220-8875-9001-1719,01/22
ORD1466,Michael Smith,+1-911-2132,New York,USA,STR923,Smartphone,8.86,117.59,2022-06-05,7128-5934-7200-6949,09/24
ORD3840,Alex Brown,+1-921-1856,Los Angeles,USA,STR264,Smartphone,7.15,738.9,2022-12-01,4752-8777-8672-3200,07/22
ORD835,Jane Brown,+1-164-5947,Houston,USA,STR781,Headphones,5.24,886.66,2022-07-11,6551-4552-5975-7684,11/28
ORD7584,Michael Johnson,+1-148-3658,Los Angeles,USA,STR958,Headphones,7.56,980.42,2022-08-13,3939-3721-7781-6482,04/26
ORD9534,Emily Doe,+1-115-7672,New York,USA,STR473,Laptop,7.98,963.05,2022-04-29,4035-5952-4016-5146,09/27
ORD8177,Emily Doe,+1-456-8223,Los Angeles,USA,STR766,Headphones,3.77,990.94,2022-06-05,8496-5701-5438-5353,12/22
ORD4990,John Doe,+1-530-6708,Phoenix,USA,STR152,Tablet,8.79,150.73,2022-08-05,1956-5416-7481-1073,10/27
ORD4824,Jane Brown,+1-160-1976,New York,USA,STR939,Laptop,4.32,528.92,2022-03-22,8349-8876-8813-9632,04/22
ORD7542,Jane Smith,+1-403-6925,Los Angeles,USA,STR966,Laptop,1.06,717.26,2022-02-20,3973-8297-7600-9536,09/26
ORD889,Alex Lee,+1-577-6319,Houston,USA,STR387,Smartwatch,5.09,87.64,2022-07-30,9649-2810-7618-9770,10/23
ORD7926,Michael Johnson,+1-975-4423,Chicago,USA,STR144,Laptop,5.83,723.5,2022-03-22,3269-7063-9943-7993,05/27
ORD1877,Michael Doe,+1-760-4063,Los Angeles,USA,STR975,Smartwatch,7.97,158.04,2022-06-08,1176-8653-2399-6829,11/25
ORD2474,Emily Smith,+1-216-5033,Phoenix,USA,STR699,Laptop,9.91,515.41,2022-02-07,1190-5196-2579-9610,11/27
ORD7540,Emily Brown,+1-863-4512,Houston,USA,STR522,Headphones,6.9,426.94,2022-04-25,2138-2629-7017-7047,08/27
ORD7113,Alex Brown,+1-252-4700,New York,USA,STR862,Smartphone,2.34,48.35,2022-07-20,5118-1474-7183-6118,12/27
ORD3884,Emily Lee,+1-217-9589,Los Angeles,USA,STR503,Headphones,2.71,284.57,2022-11-28,7493-5055-7514-8928,10/25
ORD8446,Michael Doe,+1-903-5828,New York,USA,STR671,Tablet,9.93,403.75,2022-06-03,7908-7978-5225-2346,08/23
ORD79,Michael Johnson,+1-560-8078,New York,USA,STR866,Headphones,6.65,306.5,2022-03-17,8128-5222-9799-3234,08/28
ORD889,John Brown,+1-831-9643,New York,USA,STR694,Laptop,4.67,763.38,2022-10-04,6476-1083-2745-9403,08/24
ORD9417,Emily Brown,+1-219-6447,Los Angeles,USA,STR681,Headphones,8.44,71.16,2022-01-04,9485-6344-4725-3071,08/24
ORD6811,Michael Johnson,+1-450-2623,New York,USA,STR302,Headphones,4.72,423.73,2022-11-18,4773-2490-3841-9242,11/27
ORD7010,Emily Brown,+1-169-6391,Houston,USA,STR938,Tablet,1.57,56.97,2022-11-02,9292-6937-6961-4426,02/24
ORD9825,Jane Johnson,+1-436-4659,Los Angeles,USA,STR792,Headphones,3.02,155.28,2022-04-12,8298-6826-4395-4488,02/22
ORD6389,Alex Lee,+1-355-3071,Chicago,USA,STR495,Tablet,4.37,317.16,2022-10-16,5306-3120-1269-1856,05/26
ORD3001,Jane Lee,+1-152-2590,Phoenix,USA,STR552,Tablet,2.57,740.58,2022-02-27,6031-1880-9028-5744,12/28
ORD3645,Michael Lee,+1-326-6679,Chicago,USA,STR304,Smartphone,6.46,886.34,2022-02-03,7623-6445-5076-6780,04/24
ORD4206,John Smith,+1-808-1710,Los Angeles,USA,STR394,Tablet,5.59,306.49,2022-08-31,4017-2056-9404-4850,12/27
ORD460,Jane Johnson,+1-799-9960,Phoenix,USA,STR617,Laptop,9.54,106.53,2022-06-06,2472-3495-8535-8415,03/26
ORD298,Alex Smith,+1-586-6629,Los Angeles,USA,STR550,Laptop,4.59,396.44,2022-11-29,7543-1988-5171-8958,06/24
ORD2019,Emily Doe,+1-319-2636,Houston,USA,STR703,Smartphone,6.0,834.06,2022-07-29,9983-9891-3813-6211,04/25
ORD1130,John Brown,+1-187-8402,Chicago,USA,STR539,Laptop,5.48,84.74,2022-01-24,2846-9029-7505-6480,05/25
ORD4521,Jane Brown,+1-576-6610,Los Angeles,USA,STR998,Laptop,5.61,967.27,2022-08-31,2699-5898-5660-3929,09/22
ORD2398,Alex Doe,+1-502-7306,Houston,USA,STR690,Smartwatch,6.67,540.11,2022-12-13,7025-2579-8921-4094,09/23
ORD1232,Michael Brown,+1-452-8946,Phoenix,USA,STR640,Headphones,2.41,642.22,2022-10-27,1477-9565-9130-2001,04/24
ORD6410,Emily Smith,+1-438-5054,Los Angeles,USA,STR991,Headphones,6.45,326.95,2022-01-31,8711-7797-8402-3582,01/24
ORD9055,Emily Johnson,+1-465-4157,Houston,USA,STR672,Smartwatch,9.15,943.24,2022-10-03,2588-3891-3751-8325,10/24
ORD2710,John Doe,+1-143-3003,Phoenix,USA,STR445,Headphones,5.12,501.85,2022-07-14,7120-3651-9358-8234,01/27
ORD8065,John Johnson,+1-209-9262,Chicago,USA,STR278,Smartwatch,7.44,606.3,2022-05-31,5628-6189-2951-4647,07/25
ORD8523,John Brown,+1-455-7498,Los Angeles,USA,STR237,Laptop,8.76,754.49,2022-11-28,5200-8584-7066-5877,08/24
ORD3349,Michael Lee,+1-987-4441,Chicago,USA,STR811,Laptop,4.05,206.38,2022-02-20,8516-3405-4267-8182,01/23
ORD4475,Emily Brown,+1-793-3907,Chicago,USA,STR312,Laptop,7.78,930.82,2022-03-06,9630-6221-5878-4204,09/27
ORD4220,Michael Johnson,+1-601-5119,Houston,USA,STR697,Tablet,1.91,126.8,2022-07-18,6242-2459-4865-4210,06/26
ORD7406,Jane Brown,+1-365-4551,New York,USA,STR885,Laptop,2.47,101.53,2022-07-16,8974-2689-8023-1680,10/23
ORD8034,Alex Brown,+1-633-3864,Chicago,USA,STR671,Smartphone,3.21,715.99,2022-02-24,4386-3380-3181-9561,01/24
ORD4701,Emily Smith,+1-287-3096,Los Angeles,USA,STR466,Smartphone,8.34,63.01,2022-06-05,4523-7440-3606-4533,04/28
ORD4673,Alex Doe,+1-621-9215,New York,USA,STR745,Laptop,5.82,121.07,2022-04-29,7902-1443-8343-6551,07/26
ORD5032,Jane Brown,+1-112-8253,Los Angeles,USA,STR288,Tablet,7.46,563.56,2022-05-22,4294-5499-8782-3880,07/25
ORD9339,Emily Johnson,+1-172-4289,Phoenix,USA,STR202,Smartwatch,5.46,505.04,2022-09-17,9297-7595-5039-6949,08/25
ORD629,Michael Smith,+1-196-6604,Houston,USA,STR825,Smartwatch,6.79,585.36,2022-02-12,7919-3357-3874-6682,01/26
ORD2983,John Lee,+1-513-9731,Chicago,USA,STR614,Smartphone,9.04,516.04,2022-02-25,5538-6784-6766-4256,11/24
ORD3598,John Doe,+1-300-3417,Los Angeles,USA,STR582,Headphones,9.4,347.49,2022-01-11,4749-1387-3830-9075,12/24
ORD8987,Jane Brown,+1-776-1847,Los Angeles,USA,STR909,Headphones,2.61,776.72,2022-10-11,1356-2764-9650-4824,08/26
ORD5138,John Lee,+1-437-1085,Los Angeles,USA,STR914,Smartphone,5.03,103.59,2022-08-20,8989-4108-3540-9394,11/25
ORD9412,John Lee,+1-833-1229,Los Angeles,USA,STR486,Laptop,8.35,215.14,2022-09-23,9860-6453-1010-5427,10/26
ORD1740,Michael Lee,+1-934-2234,Houston,USA,STR325,Smartphone,1.62,751.32,2022-11-24,6437-8110-4440-6641,03/27
ORD9076,Emily Johnson,+1-757-4815,Phoenix,USA,STR259,Smartphone,7.92,256.73,2022-07-31,7838-4727-2939-8903,11/26
ORD2126,Michael Smith,+1-984-3584,Los Angeles,USA,STR210,Smartphone,2.37,958.54,2022-06-11,8355-3018-3966-6530,05/23
ORD2823,John Brown,+1-483-6620,Los Angeles,USA,STR403,Headphones,2.25,416.47,2022-12-28,1091-9459-1563-4798,01/27
ORD1362,Jane Johnson,+1-183-9847,Houston,USA,STR395,Laptop,3.49,886.11,2022-11-10,3564-4674-7401-7878,10/26
ORD1204,Michael Smith,+1-411-9220,New York,USA,STR912,Smartphone,1.67,891.11,2022-04-16,5596-7067-1910-1600,07/24
ORD3086,Alex Brown,+1-885-3490,Chicago,USA,STR698,Tablet,7.85,697.7,2022-06-01,6051-7738-9321-7060,04/28
ORD4830,Jane Smith,+1-267-2794,Houston,USA,STR444,Smartphone,8.08,311.45,2022-12-08,4045-4386-6615-1848,04/26
ORD2073,John Brown,+1-830-7466,New York,USA,STR597,Smartphone,2.27,713.89,2022-05-29,6329-4869-2946-7622,11/28
ORD6913,Alex Doe,+1-683-6055,Houston,USA,STR801,Laptop,2.98,424.77,2022-08-10,5778-1169-4116-4320,05/26
ORD3784,John Smith,+1-125-1510,Houston,USA,STR519,Smartphone,5.44,457.7,2022-08-08,5234-5664-2846-2091,02/24
ORD2851,Emily Johnson,+1-757-9587,Chicago,USA,STR753,Headphones,2.5,976.77,2022-05-12,7526-8272-1437-6297,11/24
ORD520,Michael Lee,+1-498-2066,Houston,USA,STR257,Smartphone,9.87,52.37,2022-02-24,9954-7674-8777-8241,04/27
ORD2984,Michael Doe,+1-258-4885,Chicago,USA,STR699,Smartwatch,2.41,550.32,2022-02-16,1737-3800-6456-2924,08/27
ORD2601,Emily Doe,+1-644-3494,Los Angeles,USA,STR255,Headphones,2.02,312.49,2022-10-23,9859-6870-8592-9245,03/24
ORD7330,Michael Smith,+1-161-5523,Los Angeles,USA,STR169,Laptop,9.38,276.45,2022-04-06,1912-8464-6616-3352,05/25
ORD868,Michael Smith,+1-995-4398,Houston,USA,STR109,Tablet,9.93,865.57,2022-05-12,5013-6848-3039-2398,08/28
ORD1689,Michael Smith,+1-933-4502,Chicago,USA,STR326,Smartphone,6.08,912.84,2022-06-05,3441-3865-5072-8170,12/22
ORD7520,Alex Johnson,+1-907-9056,Chicago,USA,STR314,Smartphone,6.37,299.15,2022-05-27,9766-6699-9911-5285,08/24
ORD8985,Michael Lee,+1-100-1825,Los Angeles,USA,STR293,Smartphone,3.82,709.34,2022-02-07,2818-8958-6082-7744,12/23
ORD3363,Emily Johnson,+1-390-1337,Chicago,USA,STR233,Tablet,6.14,511.39,2022-12-03,9232-4100-7222-1314,01/27
ORD212,Alex Johnson,+1-865-5446,Houston,USA,STR678,Laptop,5.17,753.9,2022-11-14,1786-4640-6760-8751,04/26
ORD2817,Emily Brown,+1-930-4420,Los Angeles,USA,STR899,Smartwatch,1.91,519.55,2022-10-02,4935-5337-2640-1230,12/24
ORD7084,Emily Johnson,+1-662-5484,Los Angeles,USA,STR837,Laptop,6.62,752.92,2022-04-25,8255-6387-1118-7321,07/27
ORD4087,Alex Lee,+1-489-8943,Los Angeles,USA,STR200,Laptop,8.05,198.32,2022-11-03,4028-8330-3435-4138,06/23
ORD4919,Michael Brown,+1-273-3660,New York,USA,STR777,Smartwatch,6.36,742.2,2022-12-06,2029-4298-7559-5479,08/26
ORD3466,Jane Smith,+1-362-7175,Los Angeles,USA,STR106,Tablet,8.6,268.73,2022-11-06,5679-1867-4516-1791,01/27
ORD4043,John Lee,+1-854-5466,Los Angeles,USA,STR458,Smartwatch,7.23,166.85,2022-10-28,2767-2077-8628-3935,12/24
ORD8904,Alex Johnson,+1-882-6967,Houston,USA,STR235,Smartphone,1.03,42.7,2022-07-02,1563-7177-7741-5310,04/25
ORD6551,Emily Brown,+1-750-2077,New York,USA,STR197,Laptop,4.44,912.95,2022-07-05,8657-8426-2789-6685,10/28
ORD6999,John Brown,+1-592-8129,Phoenix,USA,STR361,Headphones,3.64,86.82,2022-03-30,2165-1734-2109-1574,06/22
ORD7518,Emily Johnson,+1-398-7868,Houston,USA,STR293,Laptop,3.9,837.42,2022-12-16,2867-4051-1395-1491,03/25
ORD2347,Jane Brown,+1-785-4272,Houston,USA,STR843,Tablet,5.86,458.42,2022-09-10,9297-7463-8920-7852,01/25
ORD30,Alex Lee,+1-187-7699,Chicago,USA,STR179,Tablet,2.62,641.9,2022-08-06,4078-6098-1538-7642,05/24
ORD4551,John Smith,+1-862-7664,Los Angeles,USA,STR298,Smartphone,4.93,841.7,2022-03-17,7630-4681-4661-2807,03/22
ORD5986,John Brown,+1-188-5365,Chicago,USA,STR649,Headphones,3.13,838.37,2022-02-22,4532-2708-4357-3776,07/24
ORD8069,Michael Lee,+1-298-6784,Los Angeles,USA,STR660,Smartwatch,1.49,342.04,2022-04-21,7212-7770-1752-1580,04/25
ORD3686,Emily Lee,+1-869-2242,Houston,USA,STR213,Headphones,5.09,761.6,2022-09-22,1260-8908-8394-7780,05/24
ORD9846,Alex Brown,+1-162-7311,Los Angeles,USA,STR898,Tablet,5.86,455.72,2022-09-07,7983-4337-1442-8795,04/25
ORD2309,Alex Brown,+1-422-2536,Chicago,USA,STR578,Tablet,3.31,147.78,2022-12-24,9555-2971-5059-5952,04/26
ORD7103,Emily Lee,+1-477-7517,Los Angeles,USA,STR948,Smartwatch,9.76,851.1,2022-06-09,1632-6056-3177-3643,03/24
ORD2195,Michael Brown,+1-436-6787,New York,USA,STR233,Laptop,5.49,359.74,2022-11-08,1358-5953-2664-6507,05/22
ORD8875,Jane Smith,+1-317-6170,Houston,USA,STR950,Smartwatch,4.84,597.17,2022-12-01,4443-7537-5610-1428,03/22
ORD4460,John Johnson,+1-594-9472,New York,USA,STR313,Headphones,6.85,750.07,2022-10-05,5586-4540-4393-6279,05/26
ORD2599,John Johnson,+1-134-4039,Los Angeles,USA,STR805,Smartphone,4.31,517.52,2022-09-21,4255-1340-5007-8512,07/28
ORD6929,Emily Johnson,+1-188-4168,Phoenix,USA,STR195,Headphones,3.61,88.92,2022-06-14,1022-1298-8593-5418,02/26
ORD700,Jane Johnson,+1-992-4763,Los Angeles,USA,STR627,Laptop,2.79,304.84,2022-08-26,6090-5461-9890-8841,05/27
ORD1888,Alex Doe,+1-889-1032,Phoenix,USA,STR101,Tablet,1.04,193.29,2022-12-29,6576-3047-7394-4852,01/24
ORD288,Emily Johnson,+1-564-5163,Chicago,USA,STR822,Laptop,1.12,233.19,2022-09-19,3376-5528-5848-8632,08/22
ORD9728,Alex Doe,+1-352-5323,Los Angeles,USA,STR165,Smartphone,2.7,764.97,2022-10-01,3378-6159-6422-5797,06/27
ORD4349,Emily Johnson,+1-951-5148,Phoenix,USA,STR264,Headphones,1.29,119.57,2022-03-11,5279-2598-4652-2788,02/25
ORD239,Emily Brown,+1-654-3127,Los Angeles,USA,STR355,Headphones,2.96,315.15,2022-02-22,8725-3649-7080-1585,09/23
ORD732,John Doe,+1-695-4568,Chicago,USA,STR794,Smartwatch,4.28,87.96,2022-01-02,6718-1272-6225-7289,08/25
ORD3221,Emily Smith,+1-554-6459,Chicago,USA,STR697,Smartwatch,5.64,494.33,2022-06-30,2100-3944-2828-7225,05/27
ORD847,John Johnson,+1-285-4353,New York,USA,STR526,Smartphone,6.0,79.55,2022-09-22,6892-2872-9924-7791,12/23
ORD4960,John Brown,+1-988-5232,Chicago,USA,STR846,Headphones,6.59,346.21,2022-06-13,5285-1462-8969-4367,05/24
ORD4387,Emily Doe,+1-175-8288,New York,USA,STR465,Tablet,1.26,181.54,2022-01-04,1285-1083-4702-8426,06/23
ORD8501,Alex Lee,+1-731-4827,New York,USA,STR129,Smartphone,5.13,526.4,2022-09-30,4596-9104-1618-1518,06/25
ORD3579,Jane Johnson,+1-879-4670,Los Angeles,USA,STR888,Laptop,6.3,373.58,2022-12-20,9053-8540-8823-4350,04/24
ORD4625,Emily Smith,+1-314-8926,Chicago,USA,STR103,Headphones,8.83,723.93,2022-10-12,3500-2846-9723-8302,08/24
ORD2341,John Johnson,+1-121-4360,New York,USA,STR420,Headphones,6.26,234.11,2022-07-02,5580-2618-8417-2808,11/25
ORD3361,Alex Smith,+1-742-6655,Houston,USA,STR267,Laptop,7.03,142.53,2022-08-09,2836-5180-6933-7480,04/26
ORD2657,Alex Smith,+1-666-4634,New York,USA,STR783,Smartwatch,4.58,43.15,2022-03-03,3246-5769-5492-5013,03/26
ORD3361,Emily Smith,+1-375-6091,Los Angeles,USA,STR516,Laptop,9.44,860.19,2022-01-08,4511-7198-4336-3356,05/26
ORD7691,Emily Brown,+1-325-7936,Los Angeles,USA,STR899,Smartwatch,6.37,615.67,2022-12-01,4640-8181-3427-6092,09/24
ORD2780,John Johnson,+1-652-4904,Houston,USA,STR752,Tablet,6.91,976.01,2022-01-09,1348-2323-9492-8066,08/25
ORD841,Alex Johnson,+1-903-8143,Houston,USA,STR631,Tablet,2.94,74.35,2022-11-05,4311-2733-6346-9140,10/27
ORD1198,John Doe,+1-664-9072,Chicago,USA,STR141,Laptop,8.66,887.4,2022-02-13,8392-1363-3843-6937,03/23
ORD5189,John Johnson,+1-165-2074,Phoenix,USA,STR117,Smartwatch,2.43,955.06,2022-05-19,4433-6819-1753-6806,12/24
ORD3132,Michael Brown,+1-183-4256,Phoenix,USA,STR697,Tablet,1.94,709.66,2022-10-10,5379-1335-6784-1608,07/27
ORD8652,Michael Johnson,+1-815-6403,Houston,USA,STR707,Smartwatch,6.2,492.5,2022-02-26,3012-2383-6046-7555,01/25
ORD1905,Jane Lee,+1-614-3226,Phoenix,USA,STR971,Laptop,1.33,625.68,2022-11-02,5965-3440-6801-3297,03/24
ORD71,Emily Smith,+1-775-9651,Phoenix,USA,STR854,Headphones,8.99,883.97,2022-03-16,5473-5691-1502-9655,09/23
ORD8887,John Doe,+1-424-7930,Phoenix,USA,STR744,Smartphone,4.24,656.58,2022-12-20,4313-9118-1421-4854,08/22
ORD7557,Jane Johnson,+1-425-7856,Los Angeles,USA,STR126,Smartwatch,9.1,578.05,2022-09-05,5052-4413-6747-7107,09/25
ORD3898,Jane Doe,+1-740-7709,Chicago,USA,STR213,Tablet,3.3,361.76,2022-10-22,8212-9801-6317-5223,06/27
ORD3698,Jane Lee,+1-769-9094,Chicago,USA,STR502,Tablet,6.58,885.87,2022-04-28,7228-8712-6860-3007,12/22
ORD4747,Michael Lee,+1-449-4188,Los Angeles,USA,STR329,Headphones,5.44,263.07,2022-01-22,7561-8000-8398-1567,12/24
ORD3369,Jane Johnson,+1-937-3152,Houston,USA,STR329,Tablet,8.06,637.07,2022-01-27,4826-7915-9024-1669,07/24
ORD565,Emily Lee,+1-892-4618,Los Angeles,USA,STR246,Laptop,4.16,35.45,2022-01-15,2835-1696-6700-3906,07/28
ORD3480,Alex Doe,+1-553-3896,Los Angeles,USA,STR847,Smartwatch,8.18,83.94,2022-06-19,1176-2301-3834-8132,02/24
ORD6754,Michael Lee,+1-766-2865,Phoenix,USA,STR397,Headphones,3.91,981.3,2022-10-16,8119-1662-9215-8822,04/22
ORD9555,Alex Lee,+1-739-7231,Los Angeles,USA,STR920,Laptop,9.57,416.2,2022-10-05,7899-1583-3157-8512,03/28
ORD7514,Jane Brown,+1-230-4339,New York,USA,STR578,Headphones,2.1,599.14,2022-10-27,7425-7868-7880-6970,08/27
ORD523,Jane Brown,+1-194-5708,Phoenix,USA,STR962,Laptop,5.0,375.16,2022-11-16,8510-8288-8410-8880,01/25
ORD6814,Emily Doe,+1-594-3196,Chicago,USA,STR159,Headphones,2.51,610.98,2022-02-08,4803-3525-4043-9688,03/26
ORD4832,Jane Johnson,+1-524-2410,Houston,USA,STR872,Smartwatch,2.52,946.3,2022-10-14,3826-6825-8350-1750,05/22
