OrderID,CustomerName,PhoneNumber,Location,Country,StoreCode,Product,Quantity,Price,Date,CreditCardNumber,ExpiryDate
ORD6511,John Smith,+1-374-1804,Houston,USA,STR958,Headphones,2.57,825.98,2022-05-10,2901-4488-9364-2928,08/23
ORD113,Alex Lee,+1-562-8530,New York,USA,STR347,Smartwatch,4.13,309.04,2022-12-17,7411-1603-2506-1510,01/22
ORD7816,Jane Brown,+1-377-5741,Phoenix,USA,STR363,Headphones,4.4,551.77,2022-06-25,5136-9658-8646-7562,11/24
ORD1424,Jane Johnson,+1-232-5820,Chicago,USA,STR501,Headphones,8.8,486.21,2022-05-04,2272-4242-8192-9976,05/22
ORD4449,Michael Smith,+1-110-9881,New York,USA,STR206,Tablet,7.29,370.32,2022-04-04,3893-2707-4321-5219,06/25
ORD767,Alex Johnson,+1-677-8204,Houston,USA,STR410,Tablet,3.77,382.6,2022-08-04,1808-9266-3314-1386,01/27
ORD5041,Emily Johnson,+1-769-6973,New York,USA,STR679,Smartphone,5.85,707.73,2022-06-11,7189-3225-9812-5067,01/22
ORD8514,John Lee,+1-946-1565,Chicago,USA,STR696,Smartphone,1.03,912.85,2022-04-13,9478-6693-4690-4133,10/25
ORD4746,Emily Doe,+1-743-2535,New York,USA,STR313,Tablet,5.04,41.57,2022-01-08,1925-1308-9079-8864,11/23
ORD459,Emily Doe,+1-875-8344,Chicago,USA,STR826,Headphones,8.85,605.3,2022-08-06,3417-4105-3723-4491,01/25
ORD9586,Alex Brown,+1-152-8312,New York,USA,STR342,Smartphone,5.4,143.56,2022-08-30,5529-2344-5977-2171,05/23
ORD7746,Emily Lee,+1-154-9947,New York,USA,STR446,Laptop,8.72,599.29,2022-08-14,4869-9252-7489-2182,04/23
ORD47,Jane Doe,+1-584-6819,Phoenix,USA,STR787,Headphones,3.6,497.14,2022-05-10,3238-5435-1272-3105,10/23
ORD626,Jane Johnson,+1-619-9224,Chicago,USA,STR272,Smartphone,6.52,234.34,2022-07-20,1429-9723-8007-7949,04/23
ORD3750,Emily Johnson,+1-495-5989,Houston,USA,STR583,Laptop,4.91,759.34,2022-03-16,3435-3610-7042-2327,06/26
ORD6246,Emily Smith,+1-762-7454,Los Angeles,USA,STR231,Laptop,6.86,914.2,2022-03-31,9425-1202-5159-2062,08/24
ORD8878,John Johnson,+1-902-4140,Chicago,USA,STR618,Laptop,3.54,876.55,2022-12-10,1762-7521-2974-6446,03/24
ORD7654,Michael Brown,+1-252-9039,Houston,USA,STR535,Headphones,8.15,221.52,2022-10-03,5887-3726-9151-5949,04/22
ORD3294,John Lee,+1-780-8092,Chicago,USA,STR897,Smartphone,4.2,198.09,2022-06-14,3789-2143-8739-5720,09/27
ORD1892,Michael Doe,+1-731-3124,New York,USA,STR394,Headphones,4.36,778.71,2022-05-13,2773-1666-3275-5945,07/23
ORD955,Jane Brown,+1-126-6288,Los Angeles,USA,STR585,Tablet,4.02,940.12,2022-05-18,9320-2544-6154-2333,03/25
ORD6746,Michael Johnson,+1-316-5760,Chicago,USA,STR789,Smartphone,3.56,64.64,2022-06-09,9748-4332-2908-1813,01/27
ORD2247,Michael Lee,+1-903-8299,Chicago,USA,STR761,Smartphone,4.75,798.17,2022-09-03,6510-3502-1648-1902,03/28
ORD5616,Michael Smith,+1-668-8845,Phoenix,USA,STR991,Smartphone,1.77,220.42,2022-10-12,5071-1240-4953-5911,01/22
ORD7534,Emily Johnson,+1-635-9688,New York,USA,STR137,Laptop,2.69,441.33,2022-04-02,8765-1898-5595-4174,07/25
ORD6354,Emily Johnson,+1-687-5716,New York,USA,STR936,Smartwatch,4.44,521.45,2022-01-14,3856-3327-5454-4996,08/22
ORD2962,John Johnson,+1-483-2399,Phoenix,USA,STR436,Smartphone,3.07,376.91,2022-08-19,2915-8352-6950-2684,08/26
ORD877,Jane Brown,+1-456-7217,Phoenix,USA,STR419,Tablet,3.38,941.69,2022-11-27,3459-7023-3655-3624,02/28
ORD7615,Michael Doe,+1-760-5481,Los Angeles,USA,STR415,Tablet,7.89,938.8,2022-01-07,3700-5168-4429-8413,11/23
ORD6865,Alex Lee,+1-126-5848,Los Angeles,USA,STR665,Smartphone,4.01,948.66,2022-04-22,4477-8576-8596-7907,08/26
ORD2991,Alex Lee,+1-109-6505,Houston,USA,STR675,Tablet,3.11,575.86,2022-03-19,9830-2284-3421-5794,10/24
ORD2818,Emily Brown,+1-420-3160,Chicago,USA,STR331,Smartwatch,2.34,660.98,2022-11-21,2893-1300-3799-1567,02/22
ORD9754,Jane Johnson,+1-862-8095,Phoenix,USA,STR527,Tablet,1.94,572.84,2022-03-19,6273-5910-3112-7198,09/26
ORD3942,Emily Johnson,+1-984-7352,New York,USA,STR891,Laptop,6.88,113.75,2022-10-14,6506-7152-4843-1893,12/22
ORD7502,John Brown,+1-912-8194,Houston,USA,STR923,Smartphone,2.65,283.06,2022-01-27,8240-8163-2230-6224,04/23
ORD7162,Alex Lee,+1-645-2543,Los Angeles,USA,STR897,Smartphone,6.25,273.37,2022-04-13,6569-1621-9861-4943,09/28
ORD9533,Alex Doe,+1-146-1473,Houston,USA,STR523,Laptop,5.71,103.49,2022-07-01,1022-9471-9062-5656,11/25
ORD4016,Alex Doe,+1-895-1989,Houston,USA,STR887,Smartwatch,8.94,455.72,2022-07-18,8629-9168-5556-4177,10/24
ORD2454,Michael Brown,+1-946-4075,Phoenix,USA,STR703,Tablet,1.48,565.78,2022-06-10,3476-4974-3979-2490,10/23
ORD8209,Alex Brown,+1-531-4757,Chicago,USA,STR681,Smartphone,9.34,575.67,2022-03-17,5765-1852-2344-3096,01/24
ORD6767,Jane Johnson,+1-126-3881,New York,USA,STR275,Tablet,4.26,889.43,2022-06-09,1829-8817-2621-8535,09/24
ORD1008,Jane Doe,+1-584-9556,Phoenix,USA,STR533,Laptop,5.65,508.63,2022-11-29,9562-4752-5056-6696,06/25
ORD8116,John Smith,+1-434-7352,Los Angeles,USA,STR853,Tablet,9.06,485.59,2022-09-14,5056-4294-1688-5349,06/25
ORD6513,Alex Brown,+1-810-5111,Los Angeles,USA,STR216,Smartphone,5.62,659.41,2022-02-19,2737-8253-6093-7980,05/28
ORD4361,John Smith,+1-777-1422,Chicago,USA,STR344,Smartphone,6.26,952.74,2022-01-28,3464-3935-7455-5132,10/28
ORD3175,Jane Brown,+1-921-6857,Phoenix,USA,STR908,Smartphone,3.49,616.55,2022-05-31,1435-3193-8902-3513,10/22
ORD175,Michael Brown,+1-909-2211,Los Angeles,USA,STR658,Laptop,2.12,720.75,2022-10-09,9261-2596-6768-8917,09/27
ORD8011,Alex Smith,+1-337-1819,Los Angeles,USA,STR658,Smartphone,4.08,122.59,2022-10-05,7445-3865-7200-5122,07/22
ORD2617,John Doe,+1-873-6235,Houston,USA,STR648,Smartphone,7.69,567.85,2022-10-03,7119-7419-7800-2096,12/24
ORD327,Jane Lee,+1-475-5195,Chicago,USA,STR609,Laptop,9.2,410.81,2022-06-17,4318-2449-2677-9462,06/23
ORD2655,Emily Smith,+1-533-3587,Los Angeles,USA,STR297,Headphones,6.49,767.7,2022-01-05,2815-5566-9348-6763,10/22
ORD4506,Jane Doe,+1-577-4029,Chicago,USA,STR498,Laptop,5.93,265.54,2022-06-11,8044-6425-4058-8205,02/27
ORD8468,John Doe,+1-247-9387,Houston,USA,STR581,Smartphone,1.47,878.93,2022-01-13,8623-3029-4355-9732,07/22
ORD8072,Michael Doe,+1-792-6869,Chicago,USA,STR649,Laptop,5.16,828.52,2022-02-03,9407-6359-8912-1117,03/25
ORD7304,Jane Smith,+1-941-5551,New York,USA,STR346,Tablet,8.59,690.15,2022-05-11,5654-9174-3757-9400,01/25
ORD217,Emily Johnson,+1-435-1798,Los Angeles,USA,STR313,Smartphone,9.55,510.95,2022-07-16,6538-6592-9738-1824,09/25
ORD4128,Jane Doe,+1-707-9269,Los Angeles,USA,STR833,Smartwatch,4.69,389.35,2022-08-11,6373-9372-5357-5685,02/23
ORD3641,Michael Smith,+1-187-2854,Phoenix,USA,STR447,Headphones,4.47,431.26,2022-04-29,2058-3722-6902-8641,10/22
ORD8087,Emily Brown,+1-396-8000,Phoenix,USA,STR811,Laptop,8.7,985.71,2022-01-24,8929-9498-2845-3492,12/27
ORD2858,Emily Lee,+1-594-4476,Chicago,USA,STR411,Laptop,6.64,125.99,2022-12-27,1225-9170-9097-1326,02/28
ORD8359,Alex Lee,+1-808-2635,Houston,USA,STR230,Smartphone,4.55,645.22,2022-08-27,4805-9582-1591-6786,10/25
ORD946,Michael Lee,+1-744-7772,Phoenix,USA,STR674,Smartphone,4.53,807.23,2022-08-25,7514-8947-8142-4544,06/25
ORD5219,Jane Johnson,+1-395-3337,Houston,USA,STR300,Headphones,8.03,315.08,2022-05-26,7334-3672-1934-5266,01/28
ORD7876,Emily Doe,+1-465-4740,Los Angeles,USA,STR284,Headphones,3.71,917.59,2022-01-21,3993-2192-4644-6684,05/24
ORD4619,Michael Johnson,+1-828-5010,New York,USA,STR145,Smartwatch,2.59,188.52,2022-01-09,4490-3432-7381-2619,12/26
ORD6406,Jane Brown,+1-791-5321,Houston,USA,STR432,Laptop,2.55,442.65,2022-06-12,3864-5337-7506-5845,01/27
ORD9492,Jane Johnson,+1-744-9878,New York,USA,STR244,Smartphone,2.29,735.07,2022-11-19,7323-5663-1385-5355,02/25
ORD4356,John Smith,+1-627-6168,Phoenix,USA,STR358,Smartwatch,7.6,198.63,2022-02-11,5782-5390-2561-4926,03/26
ORD9271,Jane Johnson,+1-498-1220,Los Angeles,USA,STR572,Headphones,5.27,530.52,2022-06-27,9588-6279-9901-9812,01/28
ORD3180,John Johnson,+1-406-9437,Phoenix,USA,STR407,Laptop,9.25,256.62,2022-02-04,1422-5262-2842-5445,09/27
ORD6489,Jane Smith,+1-935-8470,Chicago,USA,STR204,Smartphone,1.09,402.32,2022-09-05,2435-6445-7575-2716,03/27
ORD968,Emily Doe,+1-120-6093,Houston,USA,STR500,Headphones,6.69,830.81,2022-04-07,8133-8844-4668-3885,10/24
ORD4081,Michael Doe,+1-944-5875,Phoenix,USA,STR822,Tablet,9.71,726.79,2022-04-15,8851-4239-2969-1874,01/24
ORD1048,John Johnson,+1-897-3842,New York,USA,STR429,Smartphone,5.86,340.36,2022-05-31,7339-7718-4245-5916,04/22
ORD3649,Alex Johnson,+1-479-8362,Los Angeles,USA,STR696,Headphones,8.59,891.86,2022-03-17,3234-9747-7101-6081,10/23
ORD3223,Emily Lee,+1-356-1288,Los Angeles,USA,STR622,Smartwatch,3.67,697.51,2022-09-10,3157-6708-2423-3303,11/24
ORD9980,Jane Doe,+1-250-8600,Los Angeles,USA,STR382,Laptop,1.83,331.84,2022-08-16,4646-9298-5807-9204,02/23
ORD3029,Alex Smith,+1-797-2116,New York,USA,STR122,Smartwatch,7.31,811.55,2022-02-17,1348-9287-1007-7114,04/27
ORD9096,Alex Johnson,+1-366-5431,Chicago,USA,STR296,Smartwatch,7.05,394.04,2022-02-26,4725-3710-5329-2711,12/25
ORD9455,Jane Brown,+1-662-1525,Los Angeles,USA,STR440,Smartphone,5.61,328.3,2022-09-15,5268-6534-7415-6156,12/27
ORD4321,Alex Brown,+1-719-8111,Los Angeles,USA,STR460,Smartphone,8.99,53.18,2022-07-08,4075-5673-2051-6694,04/22
ORD7744,Michael Lee,+1-727-6697,Los Angeles,USA,STR559,Smartphone,2.02,256.94,2022-10-12,9857-8185-2509-1141,09/27
ORD7594,John Smith,+1-757-9593,New York,USA,STR617,Headphones,5.16,409.03,2022-09-30,1842-3578-4675-2959,08/23
ORD8561,Michael Brown,+1-663-4418,New York,USA,STR560,Smartwatch,3.15,372.53,2022-01-01,2764-1382-9847-4328,07/28
ORD1120,Jane Doe,+1-122-1406,New York,USA,STR444,Tablet,6.64,38.36,2022-02-01,4034-3362-6626-2362,02/26
ORD5402,John Brown,+1-833-7154,New York,USA,STR121,Headphones,5.57,956.04,2022-03-10,8999-3211-9478-2148,01/25
ORD2110,Jane Smith,+1-349-6571,Houston,USA,STR454,Smartphone,8.02,668.86,2022-04-04,9755-6392-5725-9657,01/28
ORD1837,Emily Brown,+1-714-4213,Phoenix,USA,STR545,Smartphone,4.43,618.62,2022-07-06,1455-9634-9760-5006,09/22
ORD7233,Alex Smith,+1-605-3823,Chicago,USA,STR234,Smartwatch,8.8,512.69,2022-02-07,9271-1709-3201-7484,03/26
ORD4804,Jane Smith,+1-768-3890,New York,USA,STR497,Headphones,9.93,701.27,2022-11-25,5652-2739-1050-3506,01/25
ORD4465,Alex Johnson,+1-595-9770,Phoenix,USA,STR740,Smartwatch,3.51,782.63,2022-12-13,9147-6316-2845-1773,06/23
ORD7520,Michael Doe,+1-194-7658,Houston,USA,STR540,Smartwatch,8.11,898.38,2022-11-14,9844-4677-2098-4464,05/24
ORD8479,Michael Smith,+1-362-3879,New York,USA,STR487,Laptop,5.35,753.83,2022-08-27,9195-9528-6877-2244,04/22
ORD6651,Emily Johnson,+1-633-1184,Phoenix,USA,STR678,Smartwatch,8.29,412.51,2022-11-10,5056-5841-6277-6362,03/24
ORD3312,John Johnson,+1-129-9152,New York,USA,STR211,Smartwatch,6.36,392.97,2022-08-12,9377-7112-3412-1424,08/24
ORD350,Michael Lee,+1-354-5926,Chicago,USA,STR441,Tablet,7.14,173.65,2022-05-02,5139-3714-9688-2065,09/23
ORD4510,Emily Johnson,+1-681-2550,Phoenix,USA,STR353,Smartphone,9.96,800.96,2022-04-09,6429-1823-9918-3159,08/23
ORD2338,Alex Smith,+1-704-5364,New York,USA,STR159,Headphones,7.53,950.68,2022-08-21,6944-5057-1755-9235,02/27
ORD8598,Alex Brown,+1-108-6384,Phoenix,USA,STR764,Laptop,9.69,68.62,2022-10-12,5473-6659-2890-1698,11/28
ORD8756,Emily Doe,+1-393-9154,New York,USA,STR347,Tablet,5.67,211.03,2022-03-10,9361-4208-9638-7437,06/24
ORD3122,Jane Lee,+1-824-1057,Phoenix,USA,STR346,Headphones,8.41,650.27,2022-11-27,3265-4950-4340-2452,02/27
ORD5602,Alex Smith,+1-842-2138,Houston,USA,STR532,Headphones,6.82,136.44,2022-05-12,8504-8833-1537-3020,08/26
ORD4294,Jane Johnson,+1-282-7458,Phoenix,USA,STR632,Laptop,5.71,984.65,2022-08-26,8901-4527-7330-9910,10/22
ORD3846,Michael Doe,+1-489-3554,Houston,USA,STR958,Tablet,6.74,938.88,2022-12-14,5450-2333-8289-9680,11/25
ORD4163,Emily Lee,+1-806-2335,Chicago,USA,STR776,Smartphone,6.09,992.74,2022-05-05,8204-2323-7890-4940,05/22
ORD4820,Jane Lee,+1-894-2565,Houston,USA,STR238,Smartphone,9.99,294.82,2022-01-20,5015-1856-7191-8181,02/26
ORD1130,Michael Smith,+1-142-1297,Chicago,USA,STR585,Tablet,8.5,489.35,2022-02-28,5250-9668-9098-7351,05/26
ORD3882,Emily Lee,+1-750-6023,Phoenix,USA,STR613,Tablet,3.57,746.38,2022-04-29,6684-3462-4353-4322,12/26
ORD7330,Emily Smith,+1-347-9160,Chicago,USA,STR708,Laptop,5.05,990.03,2022-06-02,3306-7129-5225-4138,02/25
ORD3981,John Doe,+1-633-6903,New York,USA,STR628,Tablet,6.56,354.38,2022-07-17,8764-9828-2266-8956,02/25
ORD7162,John Smith,+1-824-4212,Los Angeles,USA,STR618,Smartwatch,2.26,135.51,2022-08-17,3491-6566-3113-4976,04/23
ORD3597,Jane Johnson,+1-935-9284,Los Angeles,USA,STR253,Tablet,6.81,827.94,2022-11-21,6738-8638-5346-6255,03/24
ORD6985,Alex Brown,+1-173-3312,Chicago,USA,STR232,Smartwatch,2.11,273.41,2022-12-15,2646-1083-2706-8647,12/24
ORD9221,Alex Doe,+1-916-2797,New York,USA,STR954,Smartphone,4.54,465.98,2022-09-01,8986-5638-5913-1686,07/26
ORD6024,John Smith,+1-758-1612,Chicago,USA,STR326,Tablet,8.6,423.63,2022-05-14,5662-7428-9381-2154,02/25
ORD9222,Alex Doe,+1-883-9621,Chicago,USA,STR807,Tablet,4.52,364.46,2022-03-22,7643-3426-2253-5997,02/24
ORD4824,Alex Doe,+1-873-4142,Los Angeles,USA,STR487,Tablet,3.52,646.72,2022-10-02,7772-8242-3680-4060,02/26
ORD1810,Michael Brown,+1-218-5398,New York,USA,STR946,Headphones,1.26,518.87,2022-12-26,1702-7797-1878-4250,12/23
ORD4469,Emily Doe,+1-201-7483,Chicago,USA,STR876,Headphones,8.73,954.44,2022-12-31,6277-1697-3235-2250,09/26
ORD9562,John Smith,+1-711-8552,Phoenix,USA,STR117,Laptop,1.99,835.69,2022-09-17,1285-8715-3903-8134,10/23
ORD688,Michael Johnson,+1-297-7362,Phoenix,USA,STR895,Tablet,2.41,195.3,2022-03-10,6327-4592-9925-4834,12/22
ORD7984,Michael Johnson,+1-257-3102,Phoenix,USA,STR716,Laptop,9.99,561.12,2022-02-27,3672-7273-2791-1278,03/24
ORD2668,Alex Lee,+1-685-1420,Phoenix,USA,STR854,Smartphone,5.61,288.26,2022-11-17,4044-3021-5882-7014,04/22
ORD9177,John Johnson,+1-437-4288,Chicago,USA,STR151,Headphones,1.36,353.89,2022-12-31,9336-6985-7202-5056,05/28
ORD5489,John Doe,+1-747-4745,Chicago,USA,STR973,Smartwatch,1.8,20.68,2022-11-27,5745-8636-2503-1302,12/24
ORD7528,Michael Brown,+1-796-8713,New York,USA,STR429,Headphones,8.5,274.24,2022-09-07,9501-2130-4826-1682,07/28
ORD9803,Jane Doe,+1-912-5780,New York,USA,STR313,Headphones,3.41,506.71,2023-01-01,1605-3403-1400-8754,09/23
ORD3786,Emily Smith,+1-790-4498,Chicago,USA,STR870,Laptop,1.86,184.47,2022-06-25,9749-6186-7274-6828,04/24
ORD2804,Jane Brown,+1-726-3114,Houston,USA,STR745,Laptop,6.97,740.07,2022-11-26,3807-7156-2614-7893,11/24
ORD5888,Alex Doe,+1-168-5760,Houston,USA,STR172,Laptop,2.85,54.52,2022-03-15,4856-1220-1611-3220,09/25
ORD6592,Jane Brown,+1-637-4401,Los Angeles,USA,STR105,Smartphone,4.46,961.52,2022-06-19,5739-9578-8219-5448,02/26
ORD5643,Jane Smith,+1-844-9461,Houston,USA,STR115,Smartwatch,7.01,327.87,2022-08-17,9534-9502-2962-5326,11/28
ORD7659,John Lee,+1-145-5660,Houston,USA,STR258,Smartphone,2.58,524.87,2022-02-01,4804-8575-2084-5657,09/26
ORD7037,Alex Brown,+1-502-8257,Los Angeles,USA,STR216,Laptop,7.28,494.71,2022-04-08,7129-5672-9133-2530,10/28
ORD7031,John Johnson,+1-184-7750,New York,USA,STR778,Laptop,2.32,665.99,2022-01-04,1733-5100-8102-5416,09/23
ORD5992,Jane Doe,+1-323-9117,Houston,USA,STR497,Laptop,2.73,487.7,2022-08-19,8276-2767-2141-4742,04/27
ORD1674,Alex Doe,+1-637-9044,New York,USA,STR481,Laptop,8.09,427.45,2022-03-20,7187-9674-6530-2192,07/26
ORD6413,Emily Doe,+1-409-3224,Phoenix,USA,STR300,Tablet,5.71,174.87,2022-07-09,7097-9034-5906-3085,08/22
ORD5743,Alex Johnson,+1-356-5841,Phoenix,USA,STR100,Headphones,1.3,687.46,2022-05-22,7898-9043-6868-5927,08/26
ORD4334,Alex Johnson,+1-802-5927,Chicago,USA,STR786,Laptop,9.28,571.18,2022-08-06,5142-5582-8377-4310,08/28
ORD9282,Alex Johnson,+1-403-5460,Phoenix,USA,STR133,Laptop,7.55,555.21,2022-06-18,2639-4880-6842-6669,07/28
ORD5446,Michael Brown,+1-250-2436,Los Angeles,USA,STR296,Laptop,8.64,983.05,2022-09-07,6549-6468-2979-4786,08/22
ORD5885,John Brown,+1-555-4878,New York,USA,STR949,Smartphone,3.43,239.62,2022-04-02,8093-5896-6793-9836,09/27
ORD4988,Michael Lee,+1-720-8431,Los Angeles,USA,STR228,Headphones,3.23,365.22,2022-05-21,8968-5848-8417-3226,10/27
ORD8890,Emily Smith,+1-354-7983,Los Angeles,USA,STR313,Laptop,2.97,350.76,2022-09-30,3673-7946-5268-2981,07/25
ORD4454,Emily Lee,+1-588-3227,Houston,USA,STR924,Laptop,2.62,393.83,2022-09-04,3937-3787-5439-2090,06/26
ORD7534,Emily Brown,+1-695-2181,Los Angeles,USA,STR296,Smartwatch,5.63,850.44,2022-10-06,5900-5038-9858-6414,04/26
ORD997,Alex Lee,+1-835-2305,Phoenix,USA,STR832,Smartphone,2.15,830.22,2022-05-19,5817-9010-3800-6449,07/27
ORD8972,Michael Johnson,+1-132-3518,Houston,USA,STR694,Laptop,7.18,575.48,2022-12-18,4693-5620-3451-1662,11/23
ORD2570,John Smith,+1-387-4460,Houston,USA,STR215,Smartwatch,2.41,515.45,2022-10-27,9853-2832-4059-5593,09/25
ORD5637,John Lee,+1-300-6986,Phoenix,USA,STR303,Tablet,8.4,696.27,2022-05-05,8632-9625-4532-5906,12/24
ORD3260,Emily Johnson,+1-733-5649,Chicago,USA,STR405,Laptop,3.88,325.12,2022-06-22,9245-6512-7169-4959,10/26
ORD9801,John Johnson,+1-869-7122,Houston,USA,STR100,Smartwatch,8.19,51.68,2022-11-12,1668-6611-5768-6375,02/25
ORD1796,Michael Lee,+1-476-3489,Chicago,USA,STR971,Laptop,2.17,781.32,2022-02-09,2678-3702-1397-4562,02/22
ORD2886,Jane Lee,+1-356-9612,Houston,USA,STR772,Laptop,7.15,15.32,2023-01-01,4921-4446-3746-3627,09/27
ORD7575,Michael Brown,+1-553-4377,Los Angeles,USA,STR959,Smartwatch,8.26,169.34,2022-10-06,9887-5344-9369-8472,09/24
ORD6283,Jane Lee,+1-564-3451,Chicago,USA,STR466,Smartwatch,4.14,493.21,2022-04-29,1336-4294-4318-9388,09/22
ORD4689,John Smith,+1-474-9176,Houston,USA,STR690,Headphones,3.51,239.93,2022-12-14,9072-2176-5964-4282,05/25
ORD9413,Alex Johnson,+1-399-2407,Los Angeles,USA,STR818,Smartphone,9.1,230.98,2022-02-27,4400-3957-3757-9362,08/25
ORD8912,Alex Smith,+1-122-8864,New York,USA,STR418,Laptop,5.6,852.1,2022-08-02,5422-7896-8820-6666,11/23
ORD7851,Jane Doe,+1-335-7345,New York,USA,STR232,Smartphone,9.09,354.41,2022-02-09,7687-7559-3235-4924,09/22
ORD9116,Alex Lee,+1-888-2329,Phoenix,USA,STR517,Smartphone,9.26,642.92,2022-06-30,2928-7602-8505-6471,06/25
ORD3301,Michael Brown,+1-770-5850,New York,USA,STR742,Smartwatch,9.81,560.01,2022-08-01,7711-7777-5336-3704,03/24
ORD8111,Jane Brown,+1-227-3467,Chicago,USA,STR201,Laptop,1.99,792.07,2022-07-28,3393-1286-1972-6053,05/27
ORD2640,Jane Johnson,+1-227-8146,Phoenix,USA,STR275,Headphones,7.05,137.28,2022-01-24,5864-4535-8918-4118,08/28
ORD8267,John Smith,+1-451-7640,Los Angeles,USA,STR915,Headphones,5.06,333.43,2022-08-31,4410-4780-4659-9569,07/23
ORD5850,Alex Johnson,+1-578-5016,Los Angeles,USA,STR836,Headphones,5.21,371.2,2022-08-10,6430-3912-7506-4937,06/28
ORD7713,Jane Johnson,+1-753-6084,New York,USA,STR570,Smartphone,3.38,76.16,2022-01-26,7325-8707-1889-1509,10/25
ORD678,Jane Smith,+1-224-7692,Houston,USA,STR373,Tablet,6.21,972.81,2022-12-06,7098-6977-1796-5727,06/23
ORD8080,Alex Smith,+1-819-8849,Chicago,USA,STR485,Smartwatch,9.29,182.83,2022-07-12,6292-3146-1658-4072,01/26
ORD809,Michael Smith,+1-155-5748,New York,USA,STR708,Headphones,7.45,318.58,2022-05-19,7215-3415-3472-5654,07/28
ORD5680,Jane Johnson,+1-842-7577,Phoenix,USA,STR143,Smartphone,2.67,917.62,2022-03-28,5167-6404-2251-9254,09/27
ORD6857,Jane Lee,+1-688-3757,Phoenix,USA,STR948,Tablet,6.47,258.39,2022-03-04,5160-1066-2284-1141,12/28
ORD9815,Jane Lee,+1-678-5865,Los Angeles,USA,STR573,Smartphone,9.42,957.08,2022-10-06,2257-3432-8049-1949,03/24
ORD5667,Emily Doe,+1-926-9485,Phoenix,USA,STR677,Smartphone,9.81,636.27,2022-05-25,8434-8739-3025-2939,12/28
ORD5379,Michael Smith,+1-879-3508,Chicago,USA,STR616,Headphones,8.82,474.13,2022-07-06,9431-6528-8973-5357,03/22
ORD5871,Jane Brown,+1-960-6346,Chicago,USA,STR260,Smartwatch,6.15,437.9,2022-11-12,2942-3341-5775-7145,02/27
ORD9013,Jane Johnson,+1-367-7024,New York,USA,STR936,Headphones,6.25,779.91,2022-11-24,4186-1740-8370-2166,07/27
ORD7801,Emily Brown,+1-163-7130,Los Angeles,USA,STR843,Smartwatch,2.76,742.94,2022-10-29,1372-5706-4451-5145,01/25
ORD6177,John Smith,+1-810-1215,Phoenix,USA,STR437,Headphones,8.07,367.26,2022-12-28,3781-3471-7321-5836,05/28
ORD6287,John Lee,+1-555-4573,Los Angeles,USA,STR280,Headphones,8.24,63.94,2022-12-21,9228-5024-5949-9612,03/27
ORD3294,Emily Doe,+1-670-8334,Phoenix,USA,STR295,Tablet,1.77,617.13,2022-10-06,4756-3165-8925-8627,03/22
ORD2690,Emily Brown,+1-185-1875,Phoenix,USA,STR140,Laptop,4.01,923.05,2022-08-20,1891-4443-7440-5251,08/26
ORD2199,Michael Johnson,+1-266-2511,Chicago,USA,STR752,Smartwatch,4.04,276.2,2022-10-28,2835-4986-9575-6211,08/23
ORD6606,Alex Doe,+1-372-7839,Chicago,USA,STR100,Smartwatch,3.07,614.61,2022-11-12,8398-5408-6624-4521,01/23
ORD8089,Emily Doe,+1-525-4051,Houston,USA,STR553,Laptop,9.88,438.89,2022-09-16,7384-6540-5502-5097,07/24
